#{"t_start": 1763756444.8246543, "env_id": "None"}
r,l,t
-981.5987,3,112.066531
-1634.8013,10,112.066638
-537.6423,26,112.085658
-756.5699,11,112.100763
-958.59753,4,112.114988
-701.0646,34,112.130824
-500.6834,26,112.169744
-1689.1033,11,112.186561
-1882.6841,6,112.20047
-1081.0145,14,112.200524
-1218.8677,11,112.200536
-2180.5403,11,112.214254
-1017.22327,12,112.236201
-160.44342,22,112.236304
-1906.5974,17,112.250275
-976.5765,5,112.250355
742.76416,40,112.269439
-1270.3557,12,112.26954
-910.4455,8,112.282103
-1925.4857,31,112.282179
-972.7396,6,112.282197
-998.2238,3,112.305925
-1011.2684,5,112.345706
4609.6655,126,112.357781
-1972.4526,10,112.36892
-848.296,7,112.368999
-1738.3937,11,112.381444
-581.03467,34,112.423553
2297.6853,67,112.438508
-594.3414,48,112.438612
-1629.605,8,112.482698
-1638.2776,16,112.482792
-827.589,30,112.496735
598.8067,45,112.509029
4483.0444,92,112.509113
-1549.2955,18,112.520358
-954.7734,7,112.520438
118.37915,23,112.534786
-1067.8109,2,112.549338
-662.9789,26,112.561927
-1386.8494,13,112.561996
-1103.033,9,112.562013
233.31744,32,112.575872
-1785.512,6,112.575955
-1091.3876,6,112.586492
-1475.745,29,112.60349
-2267.7927,15,112.603571
-1052.5684,9,112.603589
1001.36945,80,112.603596
-991.1735,6,112.603602
1779.4938,58,112.603608
-936.58655,5,112.616389
-78.38507,41,112.65919
-3.1869507,27,112.659268
-818.7918,7,112.706258
-2699.5864,23,112.706608
-1252.0062,8,112.722419
-2654.4277,4,112.760967
-2285.892,13,112.784384
-107.57599,31,112.784485
-978.0493,4,112.814005
-360.22968,17,112.814081
381.03864,29,112.840134
-1896.9458,39,112.853682
-1101.0996,4,112.867244
-1165.7395,11,112.867325
-1374.2793,8,112.889707
-1263.1285,15,112.901078
-531.443,19,112.915921
-1028.7379,2,112.928313
-1053.7878,8,112.954825
-1270.5723,5,112.954904
-670.55115,24,112.982466
-764.9347,29,112.982556
-301.79736,31,112.982573
1287.0962,54,112.993916
720.7314,31,113.033402
-1094.3334,4,113.033523
58.88391,32,113.033542
272.83496,33,113.045425
-2211.5957,9,113.045512
-911.67474,36,113.045544
-928.4403,6,113.077918
-602.64264,35,113.077991
-1169.255,10,113.092726
-1008.3894,4,113.09285
-1025.5507,3,113.092871
-1960.0769,5,113.109018
-964.5054,4,113.135015
-68.10669,42,113.13511
-1159.3181,4,113.152207
-1116.6866,5,113.152286
-790.92725,24,113.166098
-1028.7281,2,113.178333
-1773.7358,50,113.191539
-1026.971,2,113.191638
52.562134,47,113.217649
-849.2196,31,113.229705
-814.7474,10,113.27631
-1105.1744,18,113.276381
-986.209,22,113.276399
1073.6544,56,113.290264
-922.41504,14,113.290358
-128.25098,19,113.304852
-970.6108,3,113.321676
310.2033,28,113.335275
-1559.8586,11,113.335358
187.75476,65,113.368295
-908.2726,7,113.380652
-1338.9209,4,113.396008
-1333.4164,5,113.396106
-655.4882,40,113.407621
-1023.3471,2,113.438516
-2330.893,15,113.438588
-1185.8871,10,113.438603
-365.9934,23,113.451243
2390.9556,105,113.46348
-1435.45,7,113.476656
-1011.6334,14,113.490997
-940.62415,7,113.491103
-307.22876,32,113.491123
-1037.5474,4,113.504762
1003.8678,43,113.504868
-1026.7246,2,113.64685
-1039.9347,4,113.659212
-1044.2472,2,113.6593
-1073.0431,3,113.682095
-1856.5151,9,113.707045
-1429.4092,59,113.707111
-2226.5693,37,113.728151
-168.20099,17,113.728219
-150.05243,28,113.728232
-917.0999,6,113.746578
268.50702,36,113.758748
-245.88794,26,113.769432
-910.7944,5,113.781867
-957.79297,3,113.781938
-767.9401,20,113.795229
-1121.476,4,113.813909
-1230.7906,9,113.813992
-974.9536,3,113.814011
-1450.2727,14,113.814018
-1078.1072,29,113.836237
-878.7406,6,113.861355
-1189.9702,22,113.861469
-1443.865,11,113.876123
400.05927,56,113.876208
-1047.3872,3,113.901758
-1636.4194,8,113.901832
-1320.3365,7,113.901848
-2150.8862,10,113.914731
-928.13934,5,113.927248
-792.9115,5,113.942566
2202.3171,54,113.954265
-968.8647,30,113.967974
-1191.9645,14,113.997997
-753.239,7,113.998066
-329.6101,39,113.998083
-1205.0913,12,113.99809
-927.7781,26,114.012917
-997.10913,3,114.012997
194.86322,23,114.024394
-1024.5607,2,114.037964
-3424.4233,11,114.049969
-2987.829,18,114.050066
-1007.2259,2,114.063743
-150.25092,35,114.10252
1944.1011,59,114.102592
-865.195,12,114.102608
-2552.6418,8,114.102615
-4.5308228,31,114.15815
-1449.336,3,114.158256
-1028.835,2,114.18345
-995.2452,7,114.215025
-1274.2933,15,114.279847
-656.08813,20,114.279923
-3207.0103,8,114.291111
-1169.1777,18,114.305289
-1026.2682,50,114.305352
2298.45,54,114.305369
1325.5901,42,114.305376
-1594.8296,28,114.305382
-1482.0453,23,114.318738
-1637.4407,12,114.31883
-1020.83325,2,114.339887
-1994.0767,9,114.339953
-1063.0459,23,114.352905
-988.29144,6,114.372718
-644.61365,18,114.372801
-1363.426,5,114.372823
-1029.8671,3,114.385149
-1751.6284,28,114.395367
-992.14996,3,114.407667
-2154.6536,32,114.407745
6871.3037,105,114.431515
-225.31299,46,114.444582
-1250.4198,3,114.444689
-1404.059,4,114.464126
-728.1499,12,114.47654
-1201.115,4,114.487735
1395.5579,43,114.508914
-1002.6178,3,114.50898
-1676.1729,9,114.508993
-901.0771,6,114.543495
-1034.0168,3,114.560582
-799.4177,11,114.560673
3566.8228,90,114.574258
-336.96594,21,114.586308
-1031.457,2,114.6141
-967.39935,18,114.614177
7.0024414,23,114.640653
-2314.953,6,114.640735
-1738.4707,24,114.666847
-1030.15,3,114.666933
-674.0891,23,114.666952
-575.69586,15,114.678579
-2156.7686,11,114.678663
-1273.7642,9,114.705709
-2070.5344,13,114.705801
-1241.1387,45,114.705822
-1936.4739,23,114.705831
-1029.5681,2,114.730052
-785.32184,7,114.759194
-1978.481,6,114.759637
-758.8676,31,114.759691
-1006.2114,5,114.772114
-955.29926,16,114.786371
2178.8647,55,114.799334
264.33557,66,114.812114
-1128.1261,4,114.825744
-972.778,4,114.838169
-1041.3192,2,114.838275
1182.7661,53,114.868232
-743.8096,8,114.868335
-1332.5474,4,114.879788
-450.62048,18,114.912892
-1399.8622,11,114.912977
2233.0364,72,114.952214
-730.478,9,114.971593
1610.6011,44,114.971683
-1786.4664,8,114.987019
-63.763,23,115.05527
-1451.3433,22,115.072206
-106.8988,27,115.087436
-2375.5676,13,115.14883
-804.8711,45,115.148927
-1268.042,36,115.190638
-1798.563,36,115.222188
-45.92206,41,115.248865
-1322.5543,10,115.280054
711.24756,68,115.290556
-1460.7532,7,115.305773
-1030.3063,2,115.319583
644.6429,48,115.319687
51.44806,32,115.319704
-37.07715,35,115.378756
-531.90686,41,115.378844
-1810.7377,8,115.393314
-1950.6033,34,115.39338
-857.7666,6,115.40799
1834.4814,57,115.421296
-867.8667,10,115.448721
-415.91394,29,115.47068
-745.31824,36,115.498402
-1694.1628,8,115.498482
-925.4757,13,115.510729
-1706.198,48,115.523627
-1215.2141,44,115.537263
-854.0674,21,115.537356
-2573.3132,11,115.537373
-844.2622,40,115.53738
-665.15906,12,115.560962
-1900.6906,6,115.585179
2529.5718,79,115.596665
-1033.1047,5,115.597311
3291.4438,76,115.613308
-2832.6187,38,115.613385
-1361.0007,31,115.613402
-1055.5269,6,115.613409
-1289.5298,14,115.613415
-1044.2637,2,115.627856
-2026.4341,13,115.664949
-914.7087,5,115.665007
-1110.3486,6,115.66502
-1137.3411,4,115.665026
-494.60693,26,115.679521
619.69775,51,115.679633
-955.8042,2,115.691661
-713.466,19,115.706605
-862.9254,7,115.706663
-1374.4269,3,115.727469
-2151.9678,12,115.727565
-947.0786,14,115.727584
-1270.9482,7,115.769475
-1709.543,11,115.782607
-1561.6895,22,115.795897
-921.5954,6,115.809244
-1098.206,6,115.809629
-1215.8477,7,115.82238
-34.060364,26,115.822456
-1720.2043,4,115.834738
-1449.739,11,115.859617
2595.6116,88,115.872618
-1353.5254,55,115.90165
-498.86566,22,115.915346
-1968.4791,30,115.934595
-1448.7661,8,115.934669
-2265.654,7,115.934682
-1203.945,8,115.934687
2961.394,64,115.959346
-1402.3309,14,115.959461
411.56488,32,115.971337
-115.58099,27,115.986186
-1015.87787,2,115.986307
-1329.3557,14,115.986335
-746.2069,7,116.015702
-145.98077,45,116.029131
-320.43353,25,116.057466
-915.264,29,116.0741
-1070.9949,10,116.0742
-957.5497,5,116.107897
-462.6164,18,116.121453
-1067.7843,4,116.136557
-1563.9893,26,116.175336
-1272.8712,21,116.175427
-896.8225,6,116.198806
5620.412,131,116.215328
-1289.8016,4,116.25127
-2194.3967,64,116.276115
-1311.0042,9,116.325516
-999.48553,15,116.325619
506.96844,48,116.348349
20.369812,32,116.361028
-902.31006,16,116.380567
1013.90784,52,116.380734
-1060.9539,55,116.431779
510.18066,39,116.431875
-795.28503,27,116.453465
-913.99146,37,116.478831
-1015.5131,2,116.4789
-1731.9052,32,116.491726
-273.31604,38,116.491803
235.90118,39,116.506052
-265.94196,44,116.519465
1323.1083,68,116.53881
-993.354,3,116.553017
-951.38116,4,116.553101
-1191.684,23,116.55312
-1412.0352,10,116.57258
-1020.6065,2,116.58621
-1031.4766,3,116.586299
-387.8343,21,116.616895
-987.7731,4,116.616955
1017.70404,44,116.61697
2210.6553,49,116.630985
-1062.1326,6,116.657459
-1652.324,21,116.671412
-1324.8998,4,116.671526
-1034.9365,2,116.699168
-813.4818,11,116.710976
-1159.9176,9,116.711027
-925.8376,6,116.735433
1601.9398,59,116.735515
-1888.6516,9,116.735532
-926.45593,7,116.762135
217.4162,36,116.762525
-538.84937,17,116.762561
-1198.7463,6,116.776348
47.818176,33,116.813699
-1025.7126,4,116.813794
-1843.019,7,116.826832
1130.9467,50,116.84048
-935.37964,7,116.858921
-1117.8624,29,116.885853
-699.99567,29,116.905147
-870.4903,40,116.905234
-1559.187,14,116.905252
-1562.8335,5,116.916318
-1925.4043,32,116.929915
-1030.7128,2,116.929984
-1033.9585,2,116.929996
-10.34906,43,116.964262
-962.9022,4,116.978938
-915.9223,6,116.979003
-2498.3838,86,116.979019
-2066.4583,16,116.979026
-1029.3606,2,116.993554
-1034.8573,3,117.021646
-860.02747,45,117.044152
-1508.633,7,117.08173
788.0445,77,117.097306
-1108.7725,27,117.097486
2881.584,84,117.109013
-710.75543,7,117.109075
-2629.1624,14,117.109092
-1277.8986,7,117.132018
-1007.3004,2,117.1321
-1318.3024,4,117.148605
-440.86646,28,117.148687
-1235.4308,14,117.166403
-1067.2555,3,117.184396
-955.47894,4,117.210157
-1030.3993,4,117.21026
230.3017,30,117.225486
-3364.876,22,117.22563
-2115.6091,18,117.225663
-62.769775,67,117.239965
-933.99054,26,117.240047
-1047.9727,6,117.256536
1819.7073,49,117.256619
-1039.7977,2,117.28224
-1998.2247,6,117.295772
-1903.4626,5,117.295867
-1264.3121,13,117.295897
-770.2915,7,117.309928
-982.0846,4,117.310033
-2320.9402,16,117.335292
-816.4251,9,117.346478
-1186.5667,19,117.360415
-61.322693,33,117.360477
-1216.3883,5,117.360491
-1030.9846,2,117.360498
-878.9415,7,117.374965
678.4395,47,117.375035
-926.91364,7,117.405153
-822.40295,13,117.417517
-2538.3604,17,117.417659
174.40869,53,117.436123
-759.48517,27,117.45886
-868.5064,7,117.458931
-971.21436,11,117.458948
-1009.2706,3,117.47316
1374.3838,64,117.486367
-1344.1162,9,117.500441
-1000.5841,2,117.514493
-1165.775,11,117.51461
611.2366,51,117.514627
-539.3252,28,117.530039
-936.5747,5,117.53011
-1017.9016,5,117.530128
-1517.011,13,117.530135
-1082.0536,11,117.568042
1546.3845,52,117.568131
-962.71747,4,117.581968
-985.0849,5,117.58204
-2120.6477,16,117.582057
-1025.5886,2,117.593636
-1365.4739,10,117.593701
-951.84283,16,117.621593
-909.6929,9,117.642915
-906.3194,6,117.671408
-637.6893,22,117.671497
-1289.9988,8,117.71491
1260.0931,53,117.714995
-1417.5446,16,117.752943
-1404.9851,11,117.753032
-24.728455,18,117.784578
-984.0982,6,117.797117
102.68793,23,117.797204
866.6392,37,117.809715
-898.16003,6,117.836659
1708.5205,43,117.836755
-1076.7438,3,117.84896
-1056.502,4,117.849131
2403.834,75,117.865806
980.621,90,117.865923
-2320.1616,22,117.89302
-801.419,22,117.893121
-2636.0068,9,117.905149
-1522.428,19,117.929585
-734.61664,7,117.941376
186.40924,48,117.954435
-699.0092,12,117.954532
-1007.18823,4,117.997798
-1350.5269,3,117.997864
-1590.7712,9,118.011408
-1668.1172,26,118.023237
-1027.8285,2,118.023319
-1032.8375,2,118.023349
-1763.8376,40,118.047752
-1021.45514,3,118.06523
-373.95697,40,118.077894
390.83606,26,118.109062
-1034.1469,3,118.109164
2139.6301,65,118.126935
-234.419,20,118.143299
-1373.7649,22,118.157942
-1790.0354,16,118.185018
-494.9749,21,118.1851
-3869.0557,20,118.18512
-2184.673,26,118.199147
794.3504,45,118.199243
-1852.5159,14,118.220559
312.27075,42,118.220634
-2293.782,22,118.237293
-1016.02374,7,118.23737
-643.2593,9,118.237388
-1084.373,4,118.288004
-536.4546,49,118.304512
-855.97534,32,118.304587
-1314.9568,21,118.343085
-1846.4995,18,118.359614
1921.6365,72,118.375734
-953.1264,5,118.375816
-1325.9489,10,118.375835
-2322.9875,14,118.421755
2485.962,65,118.421823
493.31525,44,118.452718
-433.56122,21,118.479897
-2509.1948,12,118.479984
-1542.1179,9,118.48
1456.5198,56,118.503348
-1033.7487,2,118.516847
-176.37933,25,118.54384
-1049.4847,4,118.543904
-2334.7603,23,118.557601
-1018.3813,14,118.58424
2869.2778,83,118.584337
-1821.8116,39,118.584357
-1873.3356,5,118.608137
-181.82867,34,118.608213
-1229.4392,14,118.624568
-1045.3776,10,118.637332
-1214.9086,11,118.637425
-1132.0693,7,118.674553
423.5462,36,118.687232
411.46326,48,118.687315
-1064.1881,2,118.712759
-1078.9708,12,118.712881
-1326.5162,7,118.712903
-852.0558,8,118.737762
640.1155,43,118.751666
-981.67633,10,118.76546
-2613.4692,15,118.780854
-1970.0,15,118.780941
-1258.3044,26,118.780955
-1839.5288,21,118.795236
-824.7883,7,118.808786
-379.9361,41,118.808866
-176.19061,21,118.823909
-858.09863,9,118.843311
-730.548,17,118.843377
-1992.2776,10,118.863875
-1044.4343,3,118.86397
-966.29877,4,118.863999
-1253.9832,16,118.905905
648.8288,37,118.905989
-1070.2906,3,118.954433
-998.6174,3,118.954503
63.770386,41,118.972697
-1936.5647,7,118.972782
-248.46649,54,118.972805
198.50763,55,118.988306
-1574.8364,20,118.988387
-1510.98,13,118.988404
-366.5628,43,118.98841
-1026.8159,2,119.001568
-915.8634,9,119.001662
-1046.7701,3,119.014825
-1032.0691,2,119.014899
-1029.6217,2,119.014913
-1243.2188,19,119.030218
-1174.7012,6,119.042278
-885.4819,6,119.042352
-645.07996,7,119.068254
-225.47583,19,119.06835
-1037.2854,16,119.068368
-1458.3826,8,119.097218
-949.3643,6,119.136019
-217.80975,37,119.149926
-1081.713,7,119.149973
-2368.0696,23,119.167402
-1030.685,2,119.179466
-809.4826,13,119.192041
-884.35016,7,119.204323
-995.6624,3,119.230536
-1686.0809,11,119.230611
-196.64148,27,119.26165
-1168.4382,9,119.26173
1958.1326,82,119.261749
-922.0302,18,119.277285
-3247.4973,29,119.277338
-950.4751,7,119.277347
-469.94733,19,119.292918
-1198.4463,22,119.306893
-1938.7747,5,119.331477
-1665.4485,14,119.36735
-1840.94,7,119.381727
-693.7064,16,119.381818
155.24854,22,119.395911
-1330.5797,7,119.407945
-638.436,14,119.40803
2922.0535,79,119.438245
-1346.2816,14,119.438323
-986.6424,4,119.438338
427.0345,42,119.606586
-2266.8025,7,119.606694
-972.3442,4,119.606716
-1032.5273,2,119.606725
-960.014,4,119.60673
1109.8806,49,119.619333
-1271.5182,4,119.633486
-1483.9795,7,119.633607
-1352.855,33,119.650312
852.7879,51,119.671826
-1751.8516,6,119.696062
-1947.1313,38,119.696151
-924.90515,19,119.709288
-1553.1328,8,119.723032
-1170.2174,5,119.743325
-1411.4197,4,119.758014
-1914.197,43,119.781457
-1986.0399,13,119.799781
-1387.3894,14,119.82404
-942.43225,15,119.824153
-1140.0413,9,119.836756
-1032.466,10,119.836834
-949.36475,4,119.848955
1212.6118,64,119.863451
-1023.0175,9,119.878527
6.769104,25,119.933701
-1528.5967,51,119.945369
-1038.0946,2,119.959208
-917.90955,10,119.979059
-947.83453,10,119.979145
-903.9294,27,119.996303
-473.84088,43,120.02284
-908.4548,10,120.022913
-1796.8579,15,120.036885
-997.7674,3,120.036962
-1047.05,13,120.053348
3848.5024,101,120.053436
225.13757,44,120.053454
254.77307,23,120.069415
-1059.8688,3,120.069533
-1200.6604,8,120.069554
-469.89346,31,120.084209
-1042.5245,5,120.095702
-1004.9809,4,120.105954
-951.64105,5,120.118384
-988.9738,4,120.131407
-1850.4019,12,120.131515
-335.46802,21,120.144755
-2320.5684,12,120.144834
-888.3293,6,120.14485
-1373.7694,7,120.158813
-794.22534,8,120.172448
-1021.89386,2,120.172541
-931.826,9,120.172567
206.15808,29,120.185688
-1460.4824,5,120.201114
-802.2337,7,120.201193
1429.1818,48,120.201211
-977.81866,5,120.22583
-1629.3752,6,120.225935
-1004.01697,3,120.241826
-1054.94,3,120.241902
2395.7244,55,120.255683
-1022.8582,2,120.255782
-1040.3986,2,120.268709
-1073.0479,17,120.268787
-993.05817,5,120.268803
-1153.6416,9,120.296447
-1295.8315,11,120.325714
-2571.1743,13,120.326081
-1100.3141,8,120.354412
-1251.1343,24,120.366584
254.76874,47,120.379609
-964.8513,4,120.379696
-1010.1116,20,120.405496
-1535.1191,21,120.405564
-208.72089,43,120.431433
824.53455,72,120.43154
-616.10535,13,120.452176
-2964.7463,12,120.452299
1941.847,57,120.465858
-2433.3433,6,120.46592
-915.91315,22,120.490791
-1809.6776,15,120.490861
-1080.9835,8,120.504368
-1048.681,3,120.504449
1699.5375,79,120.504469
4126.2227,77,120.516465
-1404.4314,6,120.536166
-2166.7576,17,120.551058
-1026.0803,3,120.551141
-766.97363,7,120.551158
-1041.074,2,120.565351
-432.81915,20,120.624126
-1340.0393,16,120.624203
150.34235,24,120.624221
-752.15344,17,120.665291
-1461.8555,18,120.683512
-1033.7927,9,120.698631
-836.90515,5,120.698739
-895.7959,15,120.722322
-1881.5674,8,120.742525
-1867.7996,17,120.742624
-891.0882,5,120.742659
3634.498,78,120.760665
437.9956,46,120.760739
-1363.957,54,120.760752
-872.79565,37,120.773723
-571.93555,20,120.79402
-1033.1283,3,120.794108
-996.9833,3,120.807256
-1076.7833,9,120.836834
110.93384,32,120.836935
760.939,27,120.836953
-738.96924,8,120.849314
1165.2759,45,120.849422
-1034.8826,5,120.86161
-777.1835,8,120.875016
-1058.6208,4,120.888331
-1044.2605,2,120.921199
-1108.7896,6,120.933423
-1300.323,28,120.933524
-714.8971,11,120.957627
-47.273254,23,120.957773
-246.35748,34,120.957798
-1251.2435,15,120.971324
-1017.4272,3,121.009826
-786.12317,16,121.0099
-1388.5074,22,121.009917
-1050.6389,3,121.009925
-2193.9937,13,121.023811
-1001.9313,35,121.023887
-1353.7902,10,121.023905
-1068.0273,2,121.04087
-3518.033,17,121.040979
-1646.5566,33,121.041003
-1102.1978,4,121.068558
-973.85535,4,121.068676
-955.72107,9,121.068694
-274.28143,45,121.097927
-1063.1412,3,121.114918
-3725.92,17,121.115024
-971.84204,7,121.126417
-1024.835,2,121.138859
-2260.5527,16,121.151793
-1111.4187,8,121.151895
-145.1278,31,121.15193
-1025.9946,3,121.166353
4.7509155,42,121.166468
-1542.4294,11,121.178406
-1044.2637,2,121.207979
-1278.6467,13,121.220736
-1753.8685,20,121.220811
-1129.6621,12,121.234179
-1019.78564,7,121.259512
-475.48065,16,121.283278
-1218.4001,11,121.295677
-804.53455,24,121.295763
455.8899,41,121.326616
-593.24524,21,121.326744
2624.9922,78,121.373569
-960.3271,4,121.373658
-115.05945,30,121.393172
-1022.3911,4,121.436162
-967.8374,6,121.46164
-2410.2744,25,121.476121
-2322.8457,14,121.476193
-952.26917,11,121.476207
621.7368,51,121.553895
-703.6974,19,121.554014
-1025.814,2,121.577095
143.604,33,121.592607
1094.7064,56,121.606141
4.0578003,29,121.606206
694.3656,36,121.633743
-2864.894,12,121.63384
-1412.8228,19,121.648942
297.06427,41,121.649032
-997.8475,3,121.671176
-3365.4453,32,121.686094
-1190.5217,17,121.686191
-2011.6069,8,121.700823
-1006.579,4,121.700911
3131.7026,70,121.713525
-1667.6965,18,121.713608
-990.22656,3,121.726014
-1594.7788,12,121.739126
-1023.7293,6,121.764066
-1006.6922,5,121.764148
-1130.8678,5,121.777508
-666.3219,57,121.790979
-2382.2693,44,121.791059
-964.6173,5,121.809496
2905.4197,90,121.80958
-1271.8235,12,121.834941
-1044.2473,2,121.835047
-511.70648,64,121.883915
-990.2281,3,121.883993
-1616.6338,13,121.912355
1652.4324,55,121.912454
-1091.0278,28,121.938623
-1044.9182,5,121.954241
-1514.6216,6,121.967344
-1044.1401,5,121.979638
143.06372,40,121.979733
-860.8228,14,121.99788
-2242.892,17,122.020066
-1032.2155,3,122.033413
-1564.4401,6,122.033491
-1033.867,2,122.046129
-209.00934,33,122.064775
-998.1779,6,122.064896
-1419.3097,9,122.064925
-1015.92505,2,122.064933
-245.17969,18,122.10123
1583.6283,47,122.129534
-361.72125,37,122.129628
-1390.7208,4,122.129644
558.6809,36,122.154902
-346.36,27,122.154986
-313.3275,18,122.16849
-1085.5947,26,122.168688
-1045.181,2,122.184752
-1106.8966,15,122.184831
-1060.5415,3,122.20942
-1046.0455,2,122.232212
-757.83856,13,122.244148
-1110.7604,6,122.24422
-1808.3235,9,122.244238
852.2629,46,122.26965
-1272.9924,11,122.269845
-1042.8567,2,122.292308
-3165.7065,17,122.29241
97.263245,24,122.30389
-897.2604,6,122.315059
-349.4544,45,122.315164
1575.3943,77,122.343443
-818.22876,13,122.34351
-1089.321,13,122.343526
-1301.3291,22,122.3568
2185.1003,83,122.3569
1824.6296,93,122.369131
-1508.8369,11,122.402684
-1723.7888,10,122.414889
-937.80396,5,122.426393
-1862.1033,16,122.438814
-2313.4924,9,122.450655
-2849.262,10,122.475075
-2087.1772,12,122.489588
-1080.0514,3,122.489675
-732.81573,8,122.50508
1472.7968,52,122.505174
2754.1616,96,122.505192
-787.91766,8,122.519629
-2841.8367,15,122.537267
-1264.135,3,122.537347
-1440.9473,18,122.537394
-40.37622,27,122.583988
-1477.12,6,122.584114
-1001.9505,41,122.598005
725.3204,43,122.610679
-935.71576,7,122.611054
1736.337,67,122.626531
-879.50714,6,122.626614
-1017.8547,2,122.654995
-996.9214,4,122.668498
-1666.4829,6,122.681464
-826.6872,6,122.711563
788.55023,42,122.712219
-968.2227,3,122.730523
-954.78955,4,122.775316
-1229.9554,14,122.795331
-716.6771,20,122.808871
-1078.5494,3,122.831574
-2332.0415,13,122.849585
154.90686,26,122.865443
-1459.1926,13,122.865533
343.40875,31,122.902862
185.7547,24,122.902951
-1379.54,5,122.935182
843.5412,43,122.979757
185.71368,30,122.979813
-1837.6771,9,122.979826
-1316.3497,16,122.979833
-1914.793,13,123.003181
-1272.852,16,123.019743
-1465.7748,64,123.019825
-784.5138,10,123.019839
887.4091,51,123.019845
-100.43787,33,123.033055
-1039.065,4,123.033139
1379.4604,50,123.033158
-837.05005,52,123.065411
-1028.196,4,123.089334
-778.83575,14,123.101237
-1508.1519,13,123.113086
-3040.562,10,123.113168
-1848.6416,7,123.127779
-781.2926,8,123.128307
-2399.4727,10,123.156527
-1896.7161,13,123.156666
-431.39832,22,123.189152
-2079.1604,6,123.189265
-871.41174,21,123.199659
-2280.716,6,123.213701
-988.324,4,123.213762
-958.32263,15,123.213775
4360.8994,106,123.253856
767.90436,59,123.284093
-1154.9711,8,123.298719
-3415.9595,10,123.298796
-2656.6147,14,123.327087
-2606.7607,23,123.342878
-970.56396,6,123.343009
-582.28564,16,123.343035
-293.95618,21,123.354815
-1517.7372,4,123.396268
-1109.5027,4,123.396391
-924.9997,14,123.411696
1783.8191,63,123.430153
-839.42456,29,123.442793
2533.1628,57,123.442898
3042.507,99,123.481847
-2339.9155,13,123.481951
-1354.3239,4,123.496665
-921.27344,30,123.509735
-1520.188,13,123.525153
-407.61438,17,123.525244
-1044.8273,2,123.538944
-450.4931,16,123.551982
-1051.373,38,123.552076
-3211.482,42,123.563534
-2470.5107,3,123.592198
-339.1635,28,123.592276
-1736.0714,12,123.59229
-2961.1768,12,123.606164
1458.8451,97,123.606244
-1007.79456,4,123.622468
-1108.3846,8,123.635135
-2288.7617,12,123.650804
-995.9032,33,123.65141
-1663.2712,4,123.651453
-1195.3457,18,123.66269
2166.5574,75,123.662788
-1034.6794,2,123.678005
-1044.2637,2,123.703289
-1510.3351,13,123.728656
-1643.3789,10,123.728754
-1419.6328,7,123.745075
348.25812,72,123.745165
-783.06384,21,123.780015
517.56006,28,123.780094
-1477.7738,5,123.793233
1257.4377,49,123.793321
-929.35913,5,123.805149
-2890.7292,22,123.836249
-1181.9413,17,123.836343
1481.8253,46,123.849833
-907.1288,37,123.866801
-699.94336,17,123.892923
-1003.05914,4,123.893027
-1013.3491,3,123.931436
1481.48,47,123.947435
-1344.7341,12,123.947594
-1702.1886,12,123.962431
223.57086,32,123.962521
-3680.601,18,123.97847
-2325.8809,10,123.996143
-834.6077,27,124.028485
-1217.8875,13,124.052861
-940.334,26,124.06724
-933.1881,6,124.067399
-1347.5856,3,124.06744
-827.03723,13,124.085126
-168.0315,34,124.115664
-1189.7507,4,124.129571
-1495.468,5,124.158673
-543.0199,33,124.213193
-1881.5645,9,124.243366
1.1029053,60,124.243471
-453.63757,31,124.258598
296.56628,34,124.283776
-665.2117,9,124.283873
-1068.1648,4,124.319499
-1151.1035,7,124.319587
-991.45557,3,124.334639
-950.19824,4,124.355088
2684.2212,54,124.369759
-1208.158,29,124.3828
-1579.385,5,124.398108
1732.8628,54,124.398182
4241.1357,83,124.398202
157.2301,30,124.410875
-1494.1665,24,124.423738
-647.2113,33,124.423842
-1044.2257,2,124.423862
-919.4051,5,124.44133
-1058.7743,13,124.441407
-1062.09,3,124.441427
159.0224,28,124.477422
-1034.8749,3,124.477524
621.8852,34,124.477543
-1301.8619,4,124.492883
-1809.671,6,124.492954
-2211.0737,4,124.506709
-988.3981,35,124.519587
1480.3217,51,124.535049
-1295.0757,11,124.546755
-2170.7163,28,124.546848
-1083.4501,14,124.560473
-781.5559,10,124.560571
-1114.073,6,124.599108
-1025.2662,2,124.629381
3400.7114,67,124.649464
-190.01819,21,124.666767
-1039.1888,13,124.695954
-1715.7886,17,124.696034
2348.8662,74,124.696053
-667.9944,11,124.709207
686.47675,58,124.709311
-1027.2361,2,124.719759
129.63062,26,124.719845
-1753.9841,18,124.751662
-2463.9038,22,124.805058
3993.8472,92,124.819533
-1080.9802,25,124.81964
-698.1433,9,124.846525
-1046.8925,3,124.861691
-2195.931,15,124.861797
-948.8986,24,124.899387
-989.6111,4,124.91482
459.26855,58,124.933257
-4162.389,46,124.933353
-1410.7216,20,124.945454
-858.65186,17,124.945555
534.9659,33,124.957823
-1418.8903,10,124.957904
-1041.2313,3,124.957921
1058.087,69,124.971727
-1803.6921,9,124.971804
-1455.4056,6,125.007687
-1370.6333,4,125.007784
-1430.8885,11,125.041384
-1054.6875,4,125.063745
377.77997,27,125.063834
-701.14734,26,125.078923
-881.1939,10,125.07901
-1544.5018,6,125.096061
-1013.2824,3,125.096159
-977.16034,3,125.13534
-1657.044,14,125.157144
336.71356,32,125.182143
-713.1127,21,125.208946
-290.18262,46,125.209038
