#{"t_start": 1763713037.7761369, "env_id": "None"}
r,l,t
121.13757,36,203.458945
-1393.041,8,203.492085
-3881.6577,24,203.492164
-961.7342,6,203.492181
66.33887,76,203.504492
-1652.3225,14,203.519355
-1313.2437,13,203.519434
-871.93756,41,203.53293
-966.639,6,203.533075
-706.6343,13,203.533113
-1125.6853,3,203.533125
-1064.4266,2,203.562557
-958.92914,4,203.562617
-2152.8872,11,203.562631
-1007.7588,12,203.573492
-2374.807,23,203.614638
-1010.0447,4,203.614709
-1043.0336,2,203.640204
-806.05804,7,203.653325
-1350.7023,17,203.680364
-1881.638,43,203.680438
-1626.5874,19,203.680456
-1000.9197,19,203.680462
-1000.211,5,203.680468
-1581.0222,15,203.692549
-1038.3849,2,203.707312
-2406.021,32,203.721885
-3124.393,31,203.73539
-829.6181,4,203.73545
-673.77893,17,203.75021
-1085.9182,3,203.750295
-1297.5249,61,203.75031
-1295.7725,4,203.808856
-1281.8092,9,203.808945
-294.38116,27,203.808966
-1598.56,13,203.820703
-77.99957,22,203.833659
-1185.5947,44,203.846953
-1277.385,9,203.85946
-1309.9004,13,203.871079
-1137.229,28,203.871159
-1031.0785,2,203.896424
-978.75916,5,203.921651
-1351.883,21,203.933327
-1762.7408,17,203.9449
-1161.0841,4,203.944963
-2862.6475,16,203.956202
-1571.3439,8,203.969381
-1578.9541,11,203.982438
-621.68,35,203.982508
-1636.2324,15,203.996184
-1700.4316,15,204.007159
-1938.096,8,204.02124
-1049.1777,7,204.035528
-1693.4951,18,204.035584
-1421.5161,5,204.035598
-284.80768,27,204.035605
-728.4325,36,204.03561
-1060.1276,9,204.107148
439.00037,46,204.130609
-2432.9683,11,204.170225
-1873.1035,19,204.170284
774.677,47,204.181636
2831.2715,84,204.193059
-1765.8184,14,204.20536
-871.568,3,204.205419
-1997.5663,9,204.216464
-1078.4622,4,204.231298
-2038.259,5,204.231367
-2211.6545,16,204.231396
391.03357,34,204.231404
-2151.4758,17,204.242221
-1023.1117,4,204.261585
-1015.4432,41,204.261665
-1192.1996,3,204.275566
-1073.7869,5,204.29162
-405.87817,49,204.316212
-1602.9675,14,204.316281
-1599.5994,29,204.331916
-943.96497,6,204.331974
-1089.2753,3,204.369105
-1105.114,8,204.36916
-886.0127,8,204.369176
-706.4777,8,204.382172
-2775.558,15,204.39541
-1245.6742,8,204.395493
-1900.4908,5,204.39551
-2042.0073,6,204.395518
-1616.6953,86,204.422708
-1627.0686,68,204.422763
-1223.135,14,204.422776
-1126.3142,3,204.422784
-527.3844,17,204.435897
-1139.7104,3,204.436199
-271.72742,48,204.44845
-3381.9932,16,204.448508
-613.35345,39,204.448524
-1076.4258,7,204.459179
-1353.2102,18,204.470061
-1095.4073,4,204.470158
-1484.8103,38,204.470184
-1058.535,35,204.482049
-1067.442,5,204.505507
-918.16064,7,204.505578
-723.4073,6,204.546623
-897.61,12,204.574004
-590.2374,11,204.574096
-2518.319,15,204.609763
-1432.1472,4,204.620872
-1233.9133,7,204.633333
-552.74817,49,204.644837
-2098.6353,21,204.657424
-826.7385,17,204.657488
-2302.9775,72,204.667796
-1029.8922,2,204.680818
-1424.1252,25,204.680939
-1032.8302,5,204.702523
-825.46094,7,204.716884
-2251.6194,28,204.736522
-868.8744,4,204.762852
-2084.7883,23,204.762932
-967.19116,6,204.788792
-304.68213,24,204.788881
-1927.0535,13,204.800805
-1041.9575,2,204.815722
-319.0459,23,204.83093
-906.7641,4,204.841518
-830.07043,24,204.841592
8.527161,31,204.860255
-2855.3293,15,204.874316
-952.42914,5,204.874373
-88.753845,41,204.874389
-955.16174,29,204.893241
-2427.274,9,204.893306
-1450.8228,12,204.908554
-987.45465,4,204.948297
-2362.6157,14,204.978883
-1673.5574,19,204.978964
-1069.1313,2,205.020235
-1367.8872,22,205.020301
-1050.75,3,205.043839
-2916.3474,18,205.114005
-2433.7356,43,205.114065
468.7964,79,205.114081
312.1223,44,205.127018
-1774.8909,13,205.127099
-2204.753,51,205.148053
-587.9758,27,205.148125
-1610.0438,25,205.148141
-794.60016,20,205.188794
-1050.4785,3,205.188865
-1543.6655,6,205.201017
-1728.8708,11,205.201087
-1076.1731,5,205.21559
-720.7871,24,205.21567
-1717.54,57,205.227601
-1308.9623,22,205.227777
-907.7888,8,205.239018
-2076.4272,16,205.251025
-1742.6167,10,205.297142
-993.561,8,205.312754
-1414.0276,50,205.334902
-1179.0048,16,205.353223
194.65515,22,205.353282
-1917.969,8,205.366225
-1506.4741,12,205.366303
-1755.3193,9,205.36632
-1166.9832,28,205.379434
-1352.3632,8,205.379493
-1246.1921,31,205.379509
-980.4853,3,205.410629
-1160.975,4,205.430783
-2418.0537,18,205.474907
-656.99945,44,205.51997
-1834.8551,13,205.520081
-1857.2614,16,205.536095
-86.45715,28,205.536155
-1051.0686,23,205.53617
722.6941,46,205.54961
-1245.5903,14,205.561786
-481.427,44,205.561852
-2531.5366,15,205.56187
-1094.4407,2,205.561876
-976.95953,3,205.583211
2531.6382,173,205.583292
-1544.4583,5,205.596115
-1567.6917,27,205.596198
-1446.3237,20,205.637377
-971.44006,6,205.647487
-1083.0482,20,205.65976
-1529.4426,27,205.673951
-653.2444,21,205.674056
-837.5707,20,205.687741
-1056.6251,7,205.688041
-3848.4583,12,205.688064
-1195.571,4,205.699657
-2061.813,20,205.714081
-2956.7974,11,205.71417
-1100.6692,2,205.714188
-1099.0453,3,205.714196
-1751.9138,10,205.728032
-1031.0908,2,205.7281
-3113.5798,15,205.739628
-1502.4949,20,205.763364
-2416.4502,13,205.763434
-1008.5906,2,205.763449
-1087.2991,3,205.81658
-1434.9971,6,205.816644
129.65332,48,205.816661
-710.887,43,205.841511
-1003.7588,2,205.841587
-993.3202,5,205.841603
-1091.2725,7,205.841609
294.1283,64,205.841615
-3571.0596,132,205.855895
-2251.6294,20,205.855976
-1584.7838,10,205.867312
-1008.3865,2,205.867376
-1069.0829,3,205.883218
-1046.7924,2,205.883279
-1021.76886,22,205.896711
-913.73895,3,205.910373
-1483.0879,8,205.924789
-1658.5132,17,205.924864
-1138.3087,5,205.924879
-1070.4695,6,205.924886
-1861.3306,19,205.937781
-2123.3933,12,205.937855
-327.78876,51,205.96402
-1075.3345,3,205.964093
-1837.7294,6,205.96411
-1036.3535,5,205.988667
-1278.0933,8,206.001235
-1094.5742,3,206.001309
-873.3523,8,206.013478
-2024.7671,24,206.025342
-1836.7896,16,206.051353
-1637.0466,11,206.078053
-1257.1466,11,206.078133
-2066.2393,10,206.088891
-1912.7684,17,206.100389
-376.32947,28,206.100735
-1043.0573,2,206.11291
-1188.5706,9,206.112987
-1480.6471,17,206.145951
-108.137695,42,206.146016
-2611.8408,14,206.168325
-974.83795,5,206.184098
-1061.9132,3,206.210621
-1207.8524,19,206.210696
-1019.37354,9,206.224025
-1040.6351,2,206.238649
-1106.7408,8,206.253106
-940.6929,8,206.253174
-2405.173,35,206.278591
-1046.1416,67,206.29379
-1329.5626,5,206.293858
-1078.5583,34,206.293875
-1032.8932,3,206.293881
-1101.6943,4,206.304846
-1104.0272,2,206.318958
764.56903,32,206.340758
-228.406,36,206.340825
-1329.8369,12,206.364415
-3806.8062,25,206.375373
-1759.2437,12,206.397797
-1200.3503,8,206.397873
-1641.1887,9,206.39789
-903.9797,7,206.416085
-3541.3945,29,206.416161
-920.59326,10,206.428189
-1205.9117,18,206.428245
-1322.1815,7,206.440556
-2099.0225,6,206.45127
-1055.2854,53,206.465147
-934.04236,3,206.465225
-1117.5583,6,206.493151
1277.6814,29,206.493218
-1121.7366,3,207.900662
-2141.4756,9,207.926552
-1125.7839,3,207.926617
-1018.6518,3,207.942371
-1426.0105,9,207.94242
-1699.7911,74,207.965254
-1257.4939,9,207.976581
-1392.7858,4,208.023697
-1765.3596,17,208.035692
-1434.1921,28,208.081862
-2122.3994,76,208.081942
144.0935,25,208.095809
-3803.3054,21,208.095883
-2496.8823,19,208.109663
830.3357,46,208.109751
-1043.8702,2,208.109766
-982.3296,7,208.123777
-984.9626,2,208.123846
3117.5627,76,208.136397
-1499.7063,4,208.157687
-1885.2205,34,208.169676
-930.4494,16,208.169739
-1536.6538,6,208.181726
-2402.5154,52,208.18178
-1060.1918,49,208.181796
-723.3714,5,208.19525
-803.1278,7,208.195348
1217.3092,59,208.20647
-1685.7711,11,208.221615
-979.8139,2,208.221687
-660.7787,22,208.246216
999.3943,63,208.246321
-959.249,6,208.279399
-2941.7444,86,208.279465
-1232.7871,13,208.279482
-1451.0002,8,208.311155
-2102.7964,32,208.311227
-1036.3704,7,208.358341
-1457.8601,21,208.370155
-3192.4055,17,208.370219
-700.6357,46,208.381392
-876.41956,33,208.392892
-1139.7366,17,208.392958
-4126.4214,15,208.417939
-1106.818,3,208.438226
-998.5174,6,208.438305
-1116.5613,4,208.438324
-2041.2859,24,208.452268
-2441.4536,23,208.466566
-1726.904,12,208.466735
-784.5668,43,208.492062
-1053.9028,4,208.492118
-2761.5571,32,208.492132
-1029.8867,5,208.511473
-1656.7412,13,208.534789
-886.1927,22,208.549129
-699.9229,53,208.549183
-1060.66,8,208.564046
-2255.8638,7,208.576575
197.65582,43,208.576638
-4464.9883,16,208.615231
-1452.5461,7,208.615295
-1671.1575,13,208.615325
-2343.4768,33,208.642743
-1577.6633,8,208.662424
-1113.4808,30,208.676185
-857.0512,6,208.676248
-1895.5288,7,208.694166
-1285.9241,30,208.723765
-3263.8428,20,208.749789
-1749.4484,6,208.797617
-2446.6013,18,208.809742
-1149.7817,10,208.809803
-2634.6284,18,208.80982
-1392.1227,14,208.867629
704.938,82,208.89616
-542.69446,19,208.906802
-388.4453,56,208.919258
-1793.7438,13,208.919338
-1085.1758,74,208.919356
-1107.0117,3,208.940987
-572.0152,33,208.941122
-1067.5778,3,208.958643
-1141.7458,59,208.958724
-918.04803,7,208.958736
-1192.749,4,208.969259
186.35571,37,208.99458
-516.56934,58,209.006185
-1088.9264,3,209.028057
-230.11072,28,209.028129
-1053.1154,4,209.052865
-702.7758,48,209.06683
-1076.9779,3,209.066937
-890.68896,21,209.066955
-1092.9128,22,209.09281
-266.14307,53,209.139668
-949.3406,40,209.139732
-2132.4517,16,209.150242
-1696.0731,11,209.16021
20.872559,38,209.172287
-2034.3381,20,209.199551
-1026.9266,2,209.199627
-248.8844,33,209.224833
-1102.8329,2,209.224921
-504.77185,52,209.247395
-954.6366,4,209.247456
-1469.8547,3,209.259623
-1401.5657,4,209.273826
-641.9623,26,209.285279
-37.264404,40,209.312536
-2293.2915,21,209.312594
-1008.3825,5,209.31261
-786.92004,55,209.324865
-1083.9445,73,209.324916
-1188.4958,15,209.324931
-147.6726,35,209.324937
-977.3557,4,209.33847
-1035.1349,2,209.354656
-786.55493,93,209.36642
-947.672,25,209.378092
-940.9057,6,209.388766
626.48004,35,209.388829
-2021.9226,10,209.401086
-1126.3447,8,209.41385
-1893.8538,41,209.425882
-1917.5277,14,209.425961
-1275.1716,9,209.425975
-623.77026,27,209.425981
-1572.2587,9,209.439519
-110.32855,42,209.464221
-1136.7361,33,209.477846
-905.81305,6,209.477919
-2061.13,4,209.477937
-1080.8667,10,209.477944
-1067.9551,6,209.500403
-1900.3951,12,209.514566
-1059.3217,3,209.51462
-1062.0089,3,209.536538
-1195.0532,7,209.655026
-1912.0175,74,209.655083
-2355.7827,4,209.655098
-1169.0264,41,209.670732
-930.1126,21,209.690775
-879.3982,3,209.709844
-1511.1378,10,209.709904
-687.66864,36,209.721632
-994.28644,5,209.736654
-246.16724,38,209.73672
-2225.2656,55,209.736738
-1347.4171,13,209.749555
-2038.9241,16,209.778186
-1065.6886,3,209.778228
-3021.6125,11,209.791615
-1419.3695,7,209.817516
-1906.3162,10,209.817599
-2226.885,12,209.837242
-232.00128,24,209.837309
-3187.9282,16,209.837325
-1458.488,7,209.83733
-875.21814,4,209.850908
-1500.8817,6,209.862078
239.79602,24,209.862156
-1039.8503,2,209.862174
-2115.5972,13,209.883615
-2160.3677,6,209.908653
-3658.768,36,209.908756
-1421.57,7,209.932384
-1143.7324,35,209.942721
-3147.9524,7,209.942786
-995.19415,4,209.955043
-581.51514,22,209.987519
-1249.2844,43,210.018796
-1755.605,15,210.033297
-831.0841,18,210.04635
-2290.5005,9,210.055994
-1779.3419,7,210.070344
-625.28253,13,210.095758
-931.053,32,210.095849
-1697.1566,14,210.109683
-1163.1897,4,210.109785
-777.8718,28,210.163694
-1220.7151,73,210.163749
-1166.6323,20,210.175896
-1842.439,7,210.186738
-993.7781,3,210.19688
-1665.228,9,210.209931
790.5114,55,210.224291
-474.6405,69,210.238512
-1812.4313,19,210.275789
-1187.0022,4,210.275871
-1363.456,37,210.275898
-1260.2466,13,210.275907
-1668.9092,43,210.275913
-3348.9868,37,210.291617
-1617.5476,10,210.291744
-1185.0154,6,210.291762
-2160.0405,63,210.291771
-837.305,36,210.303597
-1091.3748,3,210.318179
-1638.3348,3,210.318238
-1949.2795,45,210.318254
-1111.1218,3,210.333198
-1619.1118,22,210.333277
-612.7841,18,210.343375
-1290.1266,9,210.400511
-1206.5374,25,210.400569
-1872.9554,7,210.414134
-1076.6841,10,210.439304
-979.7534,3,210.439376
-1485.8909,11,210.463753
-1353.4506,14,210.463808
-800.09717,54,210.463824
-1858.9653,45,210.479775
-2475.9146,36,210.491839
-3009.9238,11,210.491903
-1354.0624,4,210.49192
-1051.9668,3,210.502864
-1080.8429,3,210.526206
-893.07733,18,210.526263
-969.99945,4,210.539402
-804.204,87,210.539459
-1095.2576,2,210.565503
-971.98236,4,210.579477
-1552.8495,10,210.59446
-1001.13464,20,210.594544
-1136.7228,3,210.61426
-1055.8846,3,210.638443
-1025.2994,2,210.666212
-2269.1658,35,210.666277
901.26575,61,210.666295
-1166.7383,12,210.666303
-5165.895,19,210.689519
-2755.961,7,210.69979
-1171.4806,13,210.699874
-989.03796,3,210.699893
-204.14465,32,210.711573
-1117.3069,3,210.734738
-1669.2264,31,210.734807
-2730.8545,37,210.773681
-2561.9075,15,210.773746
-973.4221,3,210.773763
-963.86035,7,210.818155
-3001.5554,29,210.839263
-941.77454,6,210.849268
-879.48987,30,210.863759
-547.11755,35,210.864136
-2356.2417,13,210.864169
1281.7587,53,210.874591
-864.53644,3,210.887289
-3295.566,14,210.88735
-1008.26276,3,210.899311
-172.47314,108,210.910517
-1309.2839,25,210.910582
-1931.0027,12,210.928313
-995.32184,2,210.952992
-924.84015,8,210.96531
-1561.0293,56,210.965419
-1283.044,9,210.976368
-1713.8442,22,210.976422
-966.7032,2,210.990583
-2642.1719,25,211.003297
-1014.7812,7,211.003355
-1789.6248,8,211.016121
-2171.6692,12,211.028089
699.6988,42,211.028158
-1016.704,7,211.053712
-1028.0236,2,211.053778
-1001.7077,6,211.053795
-955.62103,4,211.080056
-294.45453,54,211.092927
37.249146,34,211.092988
567.56055,71,211.093005
-1900.8071,8,211.10497
-48.15381,44,211.105062
-2646.1865,37,211.140364
-1095.388,13,211.153275
-894.0925,4,211.153345
-1039.5359,2,211.175726
-1994.5549,8,211.199318
-1035.5116,2,211.199386
-1038.1776,5,211.199403
797.245,72,211.211059
2021.0764,69,211.211107
-4159.9956,29,211.211122
-2931.767,27,211.235518
-1227.2806,3,211.247016
-1835.0375,48,211.27102
-1337.9349,10,211.271078
-975.48047,27,211.296032
-859.6698,8,211.30847
-948.21765,39,211.323682
-1378.3801,11,211.335636
-481.36847,25,211.335714
-1019.21,3,211.352511
-968.7383,23,211.352582
-3038.9902,11,211.352598
-838.3432,22,211.387901
-1269.3375,25,211.419202
-680.34766,19,211.43037
-1441.3354,5,211.440919
-1730.3032,16,211.488563
-1622.863,15,211.501591
-714.71497,6,211.514911
-1263.6981,15,211.514981
289.81995,24,211.528469
-622.49207,35,211.528532
-472.1749,39,211.540668
-1326.2372,53,211.564391
-1247.2484,11,211.564463
-1137.6683,5,211.597538
-2027.9398,28,211.597596
-1263.5679,3,211.608548
-1454.6919,16,211.622797
-1130.87,10,211.650745
-995.2936,7,211.664137
-1836.9321,48,211.664209
848.31885,33,211.68475
1258.5114,48,211.684819
-1547.4685,14,211.720774
-2040.5638,12,211.752862
128.97595,78,211.763226
-354.51794,26,211.83482
-2389.9255,15,211.848215
-3326.794,79,211.88701
297.27197,72,211.912527
-958.0448,24,211.93562
-1506.4158,46,211.935702
-998.261,22,211.948994
-1470.1833,33,211.949093
327.3647,47,211.949111
-1165.4626,27,211.949122
-207.30688,37,211.978775
-1033.3931,2,211.97882
-1507.4601,55,211.978828
-3214.9429,80,212.018938
-2467.816,25,212.018992
-1880.5131,29,212.03121
-1788.2146,4,212.031294
-1351.7555,22,212.042397
-3646.1265,41,212.065345
-1374.3937,26,212.065403
-1050.6038,4,212.077075
-1052.8881,3,212.077128
-1566.8257,12,212.089408
-2584.5444,12,212.097823
-1765.0205,4,212.107966
-1894.4036,13,212.108024
-876.73816,21,212.121532
-1420.6426,15,212.121888
-1106.3483,12,212.121931
-2940.3228,22,212.121943
-2450.419,30,212.146829
-865.755,7,212.158785
-1543.4945,16,212.172096
-1225.4811,5,212.172178
2607.3164,67,212.184556
-1879.4451,9,212.228772
-2167.3757,17,212.229045
-2496.141,23,212.229087
-1467.7098,10,212.244131
-316.0993,71,212.244213
-2435.5205,13,212.244237
-1660.2625,7,212.265117
-928.0463,3,212.340789
-29.329834,33,212.493015
24.549927,58,212.526687
-556.0621,28,212.56007
-719.15375,21,212.601386
-1071.4729,2,212.641045
-966.35266,22,212.73909
-1152.7231,6,212.73914
-1127.1127,3,212.73915
-889.5327,44,212.820123
-601.6347,17,212.820168
-118.157776,28,212.881305
-1556.2083,5,212.898611
-1014.12384,2,212.932751
-2185.3662,35,212.932833
-1003.5211,6,213.014832
-1431.5178,41,213.04332
-506.05896,74,213.056703
-1388.0353,14,213.056744
269.74432,31,213.086379
-978.98444,3,213.086441
-2767.6396,33,213.099489
-48.28015,35,213.116375
-1075.4669,3,213.130699
2839.1143,119,213.147949
-630.5261,22,213.148022
-846.25244,29,213.148039
-3526.08,33,213.148047
-1748.9314,6,213.148052
-2180.9644,56,213.160032
-991.0138,5,213.183701
-1005.21515,4,213.19716
-1740.8956,4,213.215947
-1130.0996,3,213.228783
-1576.4291,6,213.228837
-862.62476,43,213.245027
-1011.1991,2,213.268611
-1406.025,28,213.289296
-870.7404,4,213.301657
-817.63745,37,213.301732
-3407.7314,49,213.313474
-914.864,7,213.327854
-2570.0525,60,213.341868
-3553.8696,65,213.34195
-1218.7085,7,213.362157
-1082.4152,2,213.386248
-4922.219,60,213.386306
-994.5234,4,213.386321
-1047.4917,3,213.386327
-1068.4362,4,213.399379
-965.89813,8,213.412748
-922.7316,34,213.412822
-1053.7527,3,213.425634
-1890.653,15,213.425788
-1612.0791,30,213.438504
-1399.878,63,213.45077
-1032.953,2,213.450844
-1611.9065,12,213.450862
-1885.2151,24,213.487228
-3166.2144,46,213.487286
-1033.6296,7,213.497797
-1336.4781,28,213.497881
-901.23584,8,213.497902
847.28455,45,213.497908
-1415.5562,4,213.507993
-749.44495,27,213.518584
-1112.5024,4,213.53112
-991.7275,8,213.531199
-1410.3818,7,213.531231
-1433.607,5,213.558314
-2899.3882,19,213.558367
-1033.3402,2,213.558381
-1056.8083,6,213.574092
-922.6433,6,213.574145
-1098.6445,7,213.598835
-1226.0732,5,213.598896
-1012.362,3,213.612887
-1151.2411,16,213.633181
-697.5886,5,213.646827
-1144.0347,7,213.659189
-2123.4897,42,213.670837
-2332.8733,8,213.670908
-1277.3568,5,213.68149
-1084.453,7,213.693446
-2557.0544,23,213.725073
-933.09875,25,213.72515
-1593.1768,10,213.737874
-1047.3207,25,213.794044
-547.3359,47,213.794377
-132.5398,54,213.806021
-1069.7346,45,213.821954
-1708.0233,13,213.843878
-1082.7739,27,213.855242
-975.0285,4,213.855322
-1457.2185,3,213.85534
-1173.6439,11,213.864989
-1382.5554,4,213.893543
-3225.1514,57,213.907169
-3566.4817,19,213.952029
-1046.4558,42,213.952109
-1031.6296,37,213.952124
-1076.354,8,213.965218
3304.7373,103,213.979398
433.979,38,213.994501
-859.0787,15,213.994574
-1040.4655,2,213.994592
-994.41205,28,214.029839
-1531.5837,13,214.029907
-1355.6649,8,214.051059
-929.4694,6,214.064635
-1648.8424,34,214.076895
-1523.3162,14,214.076968
-3507.5156,19,214.101458
-346.8172,29,214.101754
-1541.3442,7,214.115967
-670.9016,6,214.141191
-611.80383,46,214.141249
1340.0399,48,214.156007
-1036.8268,32,214.156075
-1583.1257,46,214.169602
-1546.685,24,214.182867
-1259.8025,22,214.227865
-1060.2012,42,214.227929
-1906.73,11,214.277266
-1640.2913,11,214.28917
-1016.5936,24,214.289225
-1851.3737,14,214.289241
-2711.8093,40,214.301935
-874.7673,13,214.326795
-3403.7964,31,214.339621
321.98273,16,214.33972
-1200.9493,6,214.365333
-1433.0813,11,214.365398
4257.6187,80,214.365414
-1499.6904,26,214.378484
-248.57196,55,214.378569
-1326.8809,7,214.39382
-2717.8467,17,214.393884
-1023.9686,2,214.393901
-1132.7214,4,214.393909
-955.0624,9,214.407783
-1766.7576,59,214.407856
-2131.6953,6,214.42098
470.7857,25,214.421069
-993.92645,2,214.433381
-2012.25,27,214.446705
-1071.0253,7,214.472187
-1236.9001,26,214.486675
-1155.8262,7,214.486736
-1428.5448,6,214.486754
-1131.0839,5,214.499015
-2259.5325,13,214.499082
-2320.199,47,214.512855
-1055.8293,4,214.552909
-1452.4712,5,214.564545
-930.85565,6,214.588082
-213.28973,44,214.588142
-3824.2034,18,214.6028
-2887.064,12,214.603059
-3150.73,14,214.603146
-82.09119,42,214.618181
-1616.935,19,214.644525
-1942.729,19,214.644612
-1831.7137,4,214.644629
-928.13947,7,214.656501
-1119.4104,3,214.656563
-2033.6494,5,214.670686
-1332.7913,15,214.681881
-979.31464,3,214.695245
-1137.5382,4,214.69532
216.35999,50,214.72101
-349.65387,27,214.721094
-1395.4211,27,214.748027
-1502.3855,5,214.760442
-1861.7585,7,214.787767
-1352.7073,8,214.787848
-1541.7349,20,214.817414
-1431.1632,17,214.830591
-1115.0178,3,214.830701
-1447.0192,9,214.848083
-997.0934,7,214.859449
-636.70294,28,214.859503
-2923.352,37,214.872638
-824.0123,21,214.884948
-656.3433,46,214.885021
-1059.0255,2,214.885042
-882.85486,5,214.935001
-2162.3853,8,214.947353
-1712.9268,17,214.96103
-1054.6295,19,215.006811
-2478.2651,13,215.020541
-2822.441,20,215.082207
-1710.9135,6,215.104572
1856.3877,88,215.141201
-831.7608,65,215.153641
-2587.145,52,215.165254
298.79083,40,215.180017
-1240.1675,22,215.180067
-2628.8884,23,215.180081
640.69604,39,215.193008
-2123.347,41,215.207477
-533.6283,21,215.22432
-954.7094,9,215.224378
-1078.7769,2,215.224395
-272.1535,31,215.244935
-2949.1282,28,215.255875
-1046.7549,5,215.266504
-2269.4653,17,215.298397
-1918.4075,5,215.298457
-1955.9912,68,215.307705
-1414.6306,85,215.330509
992.79004,55,215.358567
-3723.8315,107,215.358665
-2522.955,17,215.380133
-1095.8,3,215.39035
-1481.8026,5,215.390414
-1503.4257,8,215.402699
-963.2246,10,215.417388
-820.55896,13,215.417475
-2780.9644,15,215.430239
-528.8018,35,215.444134
-3045.88,25,215.573024
-1482.1049,8,215.573121
-533.3119,55,215.585788
-1056.8502,2,215.596689
-601.69714,46,215.596751
-987.22485,22,215.674293
-1942.2853,15,215.687403
-1622.2427,36,215.687485
-874.489,30,215.687501
-1301.1993,35,215.711124
-1139.9984,4,215.734769
-2058.911,19,215.734835
-1018.0823,2,215.734853
-780.07837,15,215.776376
-1150.0165,7,215.77644
-1129.3173,14,215.787918
3282.7847,87,215.81515
-1013.4126,3,215.827589
621.6936,67,215.839344
-936.51135,6,215.851714
94.5332,48,215.851786
-327.42572,28,215.863354
-1256.538,10,215.863414
-1149.6788,11,215.87605
-1662.4211,4,215.87612
-1457.2684,6,215.910335
-451.87863,31,215.910433
-1107.36,6,215.926581
-1268.9996,21,215.936323
-1573.259,40,215.96375
-4727.4917,56,215.963823
-1734.0679,7,215.963838
-999.7047,3,215.977823
-1644.3999,6,216.003054
-900.1567,3,216.00312
-830.04785,9,216.027766
-1073.7932,2,216.027835
288.8211,27,216.027858
-385.3676,39,216.041427
-1043.8988,16,216.053346
-2181.2297,12,216.062999
-1415.4742,63,216.099903
-2033.9606,63,216.099975
-1055.2798,3,216.099993
-1023.3627,7,216.110618
-1147.9352,8,216.123657
-756.4482,21,216.123719
-2205.84,7,216.123732
-2114.002,85,216.123738
-1006.2817,3,216.144453
-1640.2175,31,216.15848
-768.52655,5,216.158536
-1152.485,13,216.158553
-1112.6537,4,216.170172
-1063.4052,7,216.183791
-1168.4117,7,216.20672
-1386.8706,6,216.228237
-1775.2627,5,216.228293
-1102.7517,3,216.248696
-2578.73,12,216.272253
-245.06061,54,216.272339
-3306.1484,56,216.306515
-2174.893,37,216.320878
-2375.0781,22,216.320967
-1379.6646,14,216.320996
-897.2374,5,216.33585
-908.24,30,216.335926
-976.65533,9,216.346952
-1049.5123,2,216.34702
-1080.1825,5,216.383102
-1611.8033,4,216.393304
-933.15314,26,216.415932
960.9225,55,216.415976
87.94159,50,216.42762
-354.99805,46,216.442842
932.58215,74,216.442893
-367.41992,22,216.453159
-2141.5938,7,216.464577
-1649.5623,17,216.481165
-1662.5276,13,216.493179
-2171.4417,21,216.493235
-1158.4937,5,216.519863
-3640.8333,7,216.52028
-932.82446,7,216.532472
-1106.6123,5,216.532547
-1000.37683,5,216.562159
-1089.0706,2,216.56225
-1032.4208,6,216.562268
-1577.1696,17,216.562275
-1455.6841,5,216.562281
-590.3565,47,216.562287
-1109.521,4,216.574703
-921.4728,44,216.574766
-1591.5798,13,216.587493
-1482.6389,4,216.634318
-909.8408,6,216.645633
-1337.5392,44,216.680985
-1308.2314,34,216.681048
-549.42847,42,216.693991
-835.22186,92,216.694046
-1316.4626,31,216.704012
-1147.2871,13,216.733618
-1040.5588,5,216.750153
-4384.257,15,216.76035
-985.9988,3,216.773332
-940.11316,7,216.787858
-1094.2014,7,216.787942
-1012.288,3,216.813486
-1148.3984,9,216.825687
-1738.3835,16,216.840599
-1112.0883,21,216.840696
-455.41986,24,216.854639
-1049.6678,5,216.85471
897.0217,55,216.86656
-2834.7249,18,216.885568
-1365.0339,43,216.899046
-1057.5459,3,216.899139
-533.40466,34,216.89919
-2682.3682,12,216.910768
-1168.1448,5,216.96858
-663.0115,29,216.968648
-864.5862,33,216.968664
-1146.1552,6,216.968669
-1549.056,10,216.979967
-2738.4116,16,216.980026
-1565.8903,80,216.992907
-1045.5555,2,217.007216
-1115.22,3,217.007273
-1526.4104,10,217.007285
-1429.4451,16,217.007291
-1000.004,31,217.007295
-1186.3074,3,217.01741
-1096.1052,4,217.054764
-1215.0625,5,217.054851
-1414.4062,9,217.087208
-1510.4331,7,217.111672
-2803.4226,15,217.124201
1509.1143,61,217.133666
-1377.2827,19,217.163767
-1042.5269,3,217.163831
-396.0628,36,217.175441
-1824.438,9,217.18668
-1255.604,14,217.197641
-3834.4746,28,217.197702
-920.63074,29,217.228574
-1358.5701,16,217.22869
-2316.6113,50,217.239915
-1966.4641,20,217.239979
-949.56165,6,217.239996
-1127.5515,4,217.251522
-744.73376,22,217.263069
-1026.7166,2,217.274517
-1313.7709,31,217.274571
-3060.9954,65,217.285845
-1065.2775,8,217.333886
-1637.397,9,217.346313
-2796.9841,15,217.360012
1483.4501,76,217.394214
-2732.4912,10,217.394284
-3027.793,18,217.418893
-1097.8442,5,217.418951
-1268.1676,34,217.445121
-1290.9719,11,217.472595
-1330.1471,35,217.472674
-801.7938,26,217.48468
-2024.9559,13,217.508516
-487.66107,26,217.508576
-1368.8456,26,217.549882
-951.4963,7,217.562599
-1720.8505,12,217.573585
-1112.6772,6,217.584641
