#{"t_start": 1763711140.0213337, "env_id": "None"}
r,l,t
6696.2583,40,104.883458
591.49695,4,104.886672
-288.7663,2,104.889342
4757.337,42,104.902614
11700.917,40,104.922304
1785.3322,29,104.922372
1522.6821,17,104.925294
1514.8044,34,104.928125
9243.668,50,104.944819
839.37695,9,104.956911
1325.4536,5,104.956971
1539.7317,31,104.961102
3280.12,18,104.96114
2561.7798,9,104.973307
89.65694,4,104.973369
1020.7676,5,104.973385
13483.755,50,104.980461
3420.7468,76,104.983828
98.31287,4,104.983873
322.9041,4,104.987061
1797.3813,11,104.987098
7093.7896,34,104.98711
7208.6763,27,104.997248
8094.4297,28,104.997304
-5.288452,12,105.012407
-221.5735,3,105.012479
764.2228,3,105.024768
989.50916,5,105.051832
8308.887,41,105.066058
2495.1277,12,105.077739
3704.961,33,105.077793
9462.977,41,105.077806
2862.7915,11,105.090549
-354.80234,4,105.090594
9754.904,51,105.090604
1500.8857,17,105.096872
3220.7297,45,105.105011
1141.8945,4,105.105098
1297.4863,4,105.105118
342.8487,2,105.105125
3470.1345,14,105.125424
3634.841,24,105.128722
421.3083,4,105.128781
658.1304,5,105.138156
828.4081,7,105.138236
12915.654,40,105.138252
2936.7754,35,105.159944
653.8115,2,105.160008
3855.7695,28,105.164639
3449.1028,13,105.167392
743.5229,6,105.17003
6823.16,30,105.185996
5894.079,47,105.189262
2335.3472,43,105.192606
2299.6033,27,105.19291
4229.58,23,105.206078
1206.3977,9,105.223082
4770.9116,20,105.228863
9238.891,36,105.228895
684.926,5,105.228904
1905.6545,16,105.231807
12214.555,122,105.231856
7872.826,33,105.246062
3993.798,36,105.24615
1250.0535,7,105.259207
803.3123,12,105.276621
253.69601,3,105.276688
756.2723,5,105.276705
2638.7952,12,105.29153
4253.268,25,105.291585
451.0208,2,105.313287
735.1687,5,105.313356
682.3189,9,105.329384
-42.524017,3,105.339442
1315.3691,20,105.339498
236.64351,2,105.339512
5274.76,26,105.344599
10028.315,43,105.353945
2304.903,27,105.36743
5611.3057,34,105.370607
198.62042,6,105.373818
2311.9556,20,105.38559
1316.7312,17,105.385679
487.6029,2,105.406138
606.8507,9,105.406203
13038.099,51,105.40622
4910.0737,27,105.409064
273.7664,2,105.41246
1512.6493,7,105.415765
9194.203,34,105.418999
1086.6277,6,105.439035
2119.1318,20,105.445067
218.49127,6,105.445132
2267.2476,16,105.445148
-40.456024,3,105.467915
3940.4346,50,105.472086
12754.646,41,105.472185
162.46521,25,105.472206
712.75024,6,105.472212
243.06413,4,105.472221
286.2718,5,105.475413
2409.8223,32,105.475462
4048.0552,17,105.479038
3668.2314,28,105.479085
287.117,2,105.4791
336.81644,2,105.479108
2449.8142,31,105.50595
8265.157,38,105.513971
332.86136,6,105.51406
7306.858,24,105.514086
863.2173,6,105.518502
9023.848,35,105.541853
1864.0171,7,105.541912
2808.561,12,105.555424
334.212,2,105.570545
7547.064,56,105.594263
-132.5097,2,105.594349
2590.8413,10,105.61114
2702.8442,11,105.61121
545.71124,2,105.621901
3416.351,15,105.625496
1597.8887,10,105.625551
375.35266,4,105.629295
106.47316,2,105.629339
11870.734,42,105.62935
9235.942,32,105.639972
5882.1387,34,105.640042
464.33282,2,105.654385
13548.029,43,105.665436
1264.1697,5,105.66549
4239.7437,18,105.6655
343.2402,4,105.665507
113.759575,2,105.69146
10936.231,36,105.694974
9981.804,51,105.704309
1822.2585,13,105.710803
19.739243,4,105.717282
5341.5264,32,105.729696
1802.3667,9,105.733334
500.10315,3,105.737546
1741.2151,15,105.754331
203.34244,3,105.754406
696.2665,4,105.763106
477.91925,3,105.763165
10173.934,39,105.763181
2063.536,16,105.781307
6286.153,21,105.787513
1023.4049,4,105.790477
2191.349,16,105.790524
10365.195,38,105.795296
2330.666,7,105.817162
1224.395,8,105.817218
5711.2593,45,105.826175
2826.5322,10,105.829736
346.44635,2,105.829798
5296.321,30,105.842122
132.52185,3,105.84672
7490.3267,63,105.846793
727.05505,3,105.859709
1189.1206,7,105.859772
5636.599,35,105.872722
566.96387,2,105.872805
6876.1445,50,105.872823
437.33685,4,105.892268
1043.1532,6,105.896002
9847.411,33,105.921627
9429.937,56,105.933878
1868.4696,7,105.941849
4740.2334,17,105.941928
1549.0312,26,105.957702
1648.2086,7,105.957751
13374.221,78,105.962821
7958.263,38,105.962866
1622.855,11,105.962878
766.4655,4,105.972744
722.3019,4,105.988724
225.79318,2,105.988768
720.51746,2,106.011177
1075.6072,7,106.022646
4931.3564,28,106.022698
13923.17,50,106.043054
13384.287,42,106.047619
156.99329,5,106.047687
1457.113,63,106.047704
12348.274,41,106.057911
6299.443,74,106.063865
6317.701,33,106.063935
1823.3788,10,106.063947
1483.1377,6,106.063956
1124.1147,18,106.074386
7952.8945,48,106.074473
1615.8757,21,106.092213
676.60895,4,106.092271
1050.5735,11,106.092287
431.48984,2,106.098409
1592.3411,8,106.098473
330.03445,2,106.09849
1503.4128,12,106.105037
13496.858,38,106.1051
1041.3091,11,106.110495
368.06543,2,106.110565
1375.7527,5,106.124211
1054.3688,5,106.124268
2345.8398,13,106.128095
471.2798,2,106.143194
3610.83,16,106.153684
1729.4921,39,106.153754
2865.6348,9,106.153773
11736.051,38,106.153781
295.19843,2,106.163454
11360.913,42,106.163518
5584.017,43,106.163534
210.79388,2,106.163542
2078.4446,23,106.169401
605.63544,2,106.16943
9337.734,34,106.169437
3975.6792,17,106.182259
423.196,2,106.182316
1555.168,13,106.182329
1148.6503,10,106.182337
190.34581,2,106.193729
471.5091,2,106.193794
412.96997,4,106.19381
1529.8884,14,106.197108
13686.273,48,106.197139
10516.542,44,106.201611
406.6856,8,106.201698
593.30176,2,106.268498
1260.4177,10,106.285271
1234.3842,8,106.302151
1302.5945,7,106.305946
6304.5522,18,106.322053
2424.4128,12,106.32214
14202.81,154,106.322157
916.13324,3,106.348525
-60.68158,5,106.348572
6121.8896,27,106.352998
3736.4878,51,106.353051
2924.96,14,106.353066
4994.745,25,106.35596
676.8479,2,106.358999
202.37753,4,106.387222
6077.315,45,106.394411
13576.9795,60,106.397054
5228.2275,35,106.40009
1318.732,10,106.400122
305.80994,2,106.409201
8736.731,36,106.443674
2456.0933,35,106.446698
6552.88,22,106.46006
1929.2983,29,106.463602
3464.8625,17,106.46367
3297.8828,24,106.467486
2064.666,22,106.478438
10571.348,35,106.478557
12816.181,64,106.48356
8537.227,31,106.525234
13963.337,51,106.53107
1050.7589,13,106.546161
2994.5505,16,106.546227
433.78592,2,106.546245
12373.261,52,106.54925
4515.0713,27,106.552264
4141.9927,25,106.571376
984.74274,20,106.58065
9526.046,55,106.58359
844.2868,4,106.586501
826.5615,6,106.586546
13611.693,57,106.600973
5188.5776,53,106.606292
892.989,3,106.609607
2156.3992,7,106.613418
11583.069,40,106.613487
6409.592,92,106.617147
8513.128,63,106.61723
178.91528,4,106.645376
2508.0293,56,106.645424
605.11786,5,106.648934
314.63013,8,106.649001
-161.96906,7,106.649018
1386.9822,49,106.651724
715.0686,2,106.654912
10305.973,40,106.654963
4213.471,24,106.657902
8434.768,54,106.657931
9502.876,98,106.67123
13410.154,42,106.677434
13996.107,53,106.688553
1133.0259,7,106.691886
11074.534,35,106.707291
1977.7794,10,106.707358
5343.4756,31,106.707374
1150.4288,10,106.710914
12.114502,5,106.710961
3942.2966,25,106.710975
91.187164,3,106.714484
1463.6216,10,106.717907
372.0775,2,106.717955
716.8268,7,106.72302
3916.4958,13,106.725621
1942.8116,15,106.741416
7493.127,59,106.745548
1147.8672,8,106.745608
9186.9,38,106.745629
771.97186,6,106.750981
396.90155,2,106.751051
11533.247,41,106.754636
9537.751,57,106.754673
440.10538,3,106.772728
145.3815,13,106.777174
707.28894,4,106.777239
444.70087,3,106.777252
1219.5524,6,106.790011
1871.5316,6,106.790052
752.07025,4,106.790062
1623.3796,14,106.80715
8854.848,61,106.8108
50.38318,2,106.810865
122.984344,3,106.813687
182.00244,10,106.816782
13481.082,41,106.816834
616.9432,2,106.819652
1304.9977,14,106.822976
13309.68,36,106.823025
458.7281,2,106.823039
11770.904,47,106.83961
1745.9072,18,106.843133
2547.5532,11,106.846638
8970.59,34,106.846689
10152.307,41,106.853818
2273.6938,10,106.853863
343.0429,4,106.890063
2277.1357,12,106.89013
582.44476,3,106.890146
2876.8835,10,106.895444
79.419495,2,106.895494
571.8167,3,106.898102
235.71677,2,106.927497
1673.3489,10,106.927565
6079.6685,34,106.931603
1297.8619,6,106.931682
200.36658,22,106.935285
7689.5137,41,106.968032
10684.006,55,106.981548
3280.8325,14,106.981642
1480.4634,11,106.981668
12204.783,42,106.989737
3224.5696,13,106.995474
10272.6,46,106.995551
3594.3298,30,107.02349
6707.7026,37,107.02355
5916.204,33,107.026793
5986.197,63,107.030293
68.48628,2,107.038568
9737.771,39,107.038662
6269.1187,33,107.038697
1513.2517,11,107.049264
964.6236,7,107.049343
794.0961,4,107.049363
2082.003,25,107.066995
582.53687,20,107.06708
-194.62985,3,107.091525
-39.440613,3,107.129586
2113.0125,7,107.129658
1751.7109,45,107.129676
4018.9849,41,107.129683
12105.039,64,107.159427
421.6045,6,107.159524
3181.9312,15,107.184011
491.2472,2,107.220337
584.45184,3,107.220402
520.92096,3,107.269727
420.27734,2,107.320643
8924.572,45,107.320745
738.7289,8,107.357084
1196.0255,9,107.389572
1485.8829,10,107.418081
12142.597,44,107.437597
283.37186,2,107.489552
2534.8872,19,107.539849
4161.868,31,107.593381
2973.4111,43,107.611409
1110.7272,9,107.627966
1898.8286,27,107.637308
11907.923,47,107.637376
1396.8074,6,107.642001
480.92966,2,107.647736
579.8793,2,107.647797
4658.4897,25,107.661511
2209.8733,40,107.661608
275.60083,2,107.661628
4701.1245,64,107.665225
6133.012,34,107.676533
909.1278,3,107.702837
7375.6655,64,107.70292
5217.7183,22,107.702937
13519.873,47,107.708251
1249.1157,7,107.710924
-332.8049,2,107.720466
1205.456,5,107.732528
3502.517,19,107.7326
12037.529,40,107.748367
4702.82,42,107.75779
-33.16736,3,107.757858
414.9788,3,107.76187
6440.6606,19,107.774897
440.80304,2,107.775004
5796.9927,44,107.783942
1043.5797,6,107.787328
3315.0854,16,107.787412
3431.6538,30,107.800765
6396.0566,45,107.812603
6507.327,21,107.824128
32.83194,3,107.836791
264.14963,2,107.836865
2191.3887,9,107.836884
3372.563,21,107.845989
729.2394,8,107.846047
1971.8794,25,107.858004
1345.8344,5,107.87623
-50.185913,9,107.876299
1912.6077,16,107.876314
13853.164,49,107.886291
1395.7605,9,107.889117
3071.5696,19,107.907332
1034.2864,7,107.910431
1995.0165,29,107.913788
4715.898,58,107.91385
10014.785,53,107.933636
6528.032,55,107.933698
2989.183,16,107.936795
754.6888,2,107.939557
1603.0448,16,107.942506
3830.2524,24,107.942551
931.28424,4,107.945686
2131.9707,9,107.945735
1277.1646,4,107.954754
526.4237,7,107.954834
4069.6882,78,107.967686
6262.956,60,107.967759
10960.1455,70,107.967779
687.30255,5,107.973947
709.5897,4,107.974
1183.0449,6,107.974018
6086.102,36,107.977437
184.20068,3,107.977503
3776.4373,15,107.977527
471.43988,2,107.989649
1619.1768,7,107.999307
13041.484,45,108.010165
1722.317,6,108.022566
1046.1456,8,108.022638
4896.4424,24,108.03722
5803.5664,28,108.04097
-188.22525,3,108.041018
4063.8672,26,108.044047
481.6374,2,108.047594
4165.6006,34,108.061333
263.16147,2,108.061388
1033.0212,9,108.072915
481.56488,6,108.088228
102.27142,7,108.088294
143.07474,2,108.110218
1448.7275,4,108.119694
1912.2638,6,108.123105
281.26675,3,108.132975
2711.0498,43,108.161722
-541.9839,21,108.161789
8117.785,49,108.164719
275.29962,33,108.167661
3668.9978,25,108.181593
4679.357,28,108.18588
1588.4082,7,108.185965
5311.205,30,108.20213
4386.7437,21,108.202192
8946.905,32,108.205998
5247.1587,37,108.206048
700.14075,6,108.206065
2159.3354,21,108.213421
674.0734,5,108.213485
330.48236,3,108.213498
1064.3318,3,108.225107
13464.931,59,108.229465
356.57147,2,108.240655
1950.5962,38,108.240753
1813.9906,8,108.26155
6747.305,34,108.26162
1427.7858,5,108.264623
545.67096,4,108.285329
607.8095,3,108.285401
813.66907,5,108.291797
4999.6587,22,108.291847
13315.014,50,108.291862
950.4523,11,108.29187
5031.904,26,108.294808
664.77875,10,108.294865
3641.9194,18,108.298922
5937.782,79,108.298969
549.9269,2,108.298982
3488.1099,25,108.31176
1740.8721,13,108.319812
1772.0455,8,108.322577
817.1241,8,108.327629
1687.5271,20,108.339155
10636.616,40,108.363429
607.78613,15,108.3635
2213.1172,13,108.363515
9957.736,52,108.375525
5432.9307,25,108.375589
4756.894,21,108.375606
6593.4546,26,108.375615
595.3141,3,108.37562
5469.529,31,108.375625
-358.57355,2,108.378481
7862.172,52,108.407727
-41.357513,13,108.41138
1574.7493,6,108.411443
2208.097,19,108.41146
2297.607,8,108.417673
1994.4226,8,108.417727
2264.9504,19,108.430842
2777.8394,27,108.430907
4125.472,16,108.435353
335.35654,4,108.435401
369.7104,4,108.435472
12809.917,61,108.438833
329.81876,3,108.455126
1005.97626,4,108.455209
1532.1339,19,108.467981
2065.9568,10,108.483013
927.7833,6,108.483087
2948.6226,17,108.483104
1525.6687,9,108.486137
13139.898,49,108.494116
5126.0625,35,108.505347
795.6629,3,108.518395
4125.1567,37,108.533231
3034.5881,29,108.568661
3455.2812,13,108.568731
325.3728,5,108.572544
1057.9626,25,108.572613
12009.554,45,108.582053
8281.474,48,108.593428
9504.208,34,108.596681
7770.0713,33,108.596737
5402.305,61,108.607445
516.2123,2,108.607564
-109.98337,4,108.607586
15900.785,46,108.607596
605.0348,2,108.62162
477.6609,14,108.621707
4198.528,36,108.625168
114.22612,3,108.625216
731.7477,8,108.627999
739.3705,5,108.632016
630.70074,3,108.63581
6294.9214,28,108.64205
8513.078,27,108.652239
5300.458,32,108.660299
1530.2606,15,108.671415
7666.552,34,108.671496
5963.7725,40,108.682385
6043.8726,41,108.682463
5731.83,35,108.689206
9545.647,37,108.694461
3341.5586,24,108.69456
510.27878,2,108.714859
8562.054,54,108.714927
2035.1792,15,108.714944
3647.1724,46,108.714952
1281.1726,18,108.714957
2677.2295,18,108.721495
39.918,3,108.729842
1035.3262,9,108.737529
4595.249,19,108.740908
395.57852,2,108.74095
540.55786,4,108.758661
1756.7045,20,108.762205
1760.4451,7,108.762258
12161.737,54,108.762277
751.9058,5,108.767264
4149.708,28,108.770697
8049.7417,37,108.774434
526.02875,3,108.774494
318.757,2,108.774507
525.7395,4,108.774513
1891.098,21,108.786377
199.81873,2,108.796598
528.15497,5,108.796675
4657.1973,27,108.808601
1397.0786,16,108.811687
1695.2408,16,108.811736
554.5189,6,108.817079
1139.319,6,108.81713
10233.529,43,108.840319
2556.5667,9,108.840373
9792.685,41,108.840388
1564.19,8,108.840395
9869.649,52,108.843302
251.82736,3,108.863228
1003.39087,4,108.875226
2766.8616,42,108.875285
4842.8584,20,108.88416
3432.4512,26,108.887733
5841.716,31,108.887784
528.71155,2,108.887797
1067.8772,6,108.903124
316.04108,2,108.906645
1056.0433,4,108.906697
389.74713,3,108.909597
123.014496,5,108.912565
5657.8486,32,108.924089
5357.4375,31,108.924167
410.61557,3,108.924185
5705.5195,32,108.924192
2150.2446,15,108.939307
11830.57,39,108.957467
3715.2595,15,108.957531
669.11847,5,108.960809
7215.974,22,108.960859
11836.548,58,108.963615
908.29865,8,108.97725
969.6139,4,108.989431
3708.95,18,109.012439
1806.7477,10,109.015436
13906.392,52,109.023935
1939.806,21,109.023983
737.64233,6,109.031673
2422.7205,11,109.053548
1215.0227,36,109.056857
13146.576,43,109.056908
10402.149,40,109.062063
6739.0747,45,109.08631
10792.853,44,109.086376
4945.704,29,109.086393
11183.734,38,109.089916
476.61948,6,109.092705
206.58615,4,109.098982
13580.95,51,109.113335
1052.962,7,109.137242
6715.0674,36,109.13731
5833.17,53,109.142787
2037.4944,10,109.146063
370.1551,2,109.15264
3135.6736,36,109.163751
10027.898,47,109.18133
3889.9065,17,109.181387
2318.4211,9,109.184745
12847.507,46,109.184795
3055.832,12,109.187852
1306.962,5,109.187908
450.59784,3,109.191108
11465.526,44,109.20477
197.3559,4,109.211098
13779.613,47,109.211161
4391.94,18,109.21118
603.5345,4,109.22405
434.91742,2,109.249972
875.5452,5,109.253186
985.9144,8,109.255899
679.8899,10,109.276276
5364.054,53,109.279035
1765.3364,14,109.282987
746.777,10,109.28305
825.93744,6,109.28307
6838.5312,35,109.293983
257.71674,3,109.294049
13343.494,43,109.294067
796.2404,4,109.313116
1908.962,9,109.316365
151.44437,16,109.322159
673.0676,5,109.322202
947.10754,6,109.322214
716.9087,3,109.325098
9467.364,58,109.325145
12735.949,69,109.328559
8667.235,43,109.328606
542.98596,2,109.328619
3176.9917,52,109.345097
493.08994,3,109.35146
1152.5703,5,109.354742
400.64783,2,109.354791
912.65356,3,109.447349
3533.492,33,109.460451
1930.2456,23,109.460541
1362.5327,8,109.460557
13984.329,57,109.476983
335.03094,3,109.490614
10964.0,104,109.496369
9647.409,33,109.496417
13695.843,48,109.527422
1202.2582,79,109.532669
13683.019,46,109.538902
11893.441,54,109.538958
11427.081,60,109.539025
6300.886,17,109.554375
211.07596,3,109.560518
5419.627,28,109.565615
1361.8934,14,109.565708
1783.0249,12,109.565732
2652.1616,13,109.569338
5203.7065,38,109.574533
2015.862,9,109.587336
1447.523,8,109.587384
5147.4346,25,109.591279
6336.6177,67,109.591329
6921.196,33,109.591343
5666.3926,40,109.59135
812.23773,3,109.60684
13644.732,44,109.612694
469.10696,4,109.612803
1219.2908,11,109.626552
1927.278,12,109.626622
6657.9263,34,109.626639
696.5457,3,109.642779
2748.982,15,109.649345
3025.401,15,109.649415
8693.893,50,109.649432
1769.666,25,109.671314
96.10483,3,109.70463
635.82434,5,109.704695
1556.8014,10,109.708409
-198.27203,18,109.708469
5574.53,27,109.708485
10964.091,40,109.708492
9976.805,46,109.711144
12808.14,52,109.713814
1071.1575,5,109.734263
1762.044,11,109.73826
909.7578,6,109.751237
1092.4318,6,109.751312
3725.5713,17,109.771673
-48.383545,7,109.771743
2380.5256,61,109.775955
8635.375,33,109.776016
13652.678,49,109.792332
965.6916,10,109.792406
1462.1692,21,109.795774
332.1487,5,109.798831
1561.9216,6,109.804284
2208.692,8,109.81349
12316.3125,66,109.813558
13557.367,32,109.813575
1866.6997,25,109.822433
74.534874,2,109.840839
4484.7007,28,109.840899
13690.358,39,109.844089
3678.2559,35,109.847976
1393.8641,11,109.875799
683.2324,3,109.878778
1388.4683,6,109.881493
11606.535,41,109.88904
674.6539,4,109.909125
1406.2671,6,109.91223
7366.4297,42,109.912271
502.61465,2,109.915162
3328.9949,30,109.915205
2159.8691,23,109.919293
1411.1908,25,109.919352
8373.555,47,109.919367
657.3158,2,109.922252
7317.018,25,109.935999
251.04584,2,109.936083
710.8049,3,109.940585
4598.1216,19,109.948931
2038.3506,18,109.954394
441.5581,16,109.970165
1018.64777,8,109.970236
-1.4612732,2,109.970251
1698.3494,22,109.970259
855.8995,3,109.970265
2154.3318,7,109.970272
8675.867,31,109.982279
4981.7627,34,109.989757
1740.1333,7,109.989823
5830.2554,37,109.994557
5551.6597,31,109.994625
433.40985,4,109.994641
2207.5437,19,110.012927
494.62234,4,110.012999
4997.5312,30,110.016302
816.58044,3,110.021929
293.93185,3,110.022043
897.037,3,110.022068
5281.5605,39,110.022078
2433.6655,7,110.035253
2712.8147,12,110.045658
1446.504,10,110.056263
3051.3193,14,110.056333
1331.5751,11,110.078017
237.45837,2,110.081238
2299.7363,10,110.081283
3246.1582,12,110.08987
7862.994,35,110.089924
3828.4106,19,110.08994
310.07892,2,110.093308
787.05194,6,110.093364
1124.5156,5,110.097386
296.78992,2,110.097459
7767.2783,53,110.097475
5837.824,35,110.097483
1900.6521,10,110.106219
659.6687,2,110.116596
3204.796,18,110.12118
11140.309,54,110.121246
452.8814,3,110.129297
2306.993,11,110.144424
1592.3818,9,110.155717
2219.3738,9,110.178114
1693.7194,7,110.178162
1792.8547,14,110.178174
7423.1167,22,110.180862
4812.292,25,110.189832
3114.5586,73,110.189898
5006.3594,25,110.193616
5550.6714,24,110.19368
2825.9236,18,110.193697
2708.7769,13,110.203386
188.62445,3,110.22299
2854.734,19,110.226278
12103.07,36,110.231576
8865.673,44,110.231628
681.6228,8,110.237173
325.05405,2,110.237222
1459.4517,5,110.247209
4514.816,26,110.247269
6049.6104,37,110.247285
9548.481,40,110.277919
2483.0732,15,110.280642
1532.2488,41,110.293523
380.4584,3,110.293598
254.34283,3,110.311143
3987.6655,16,110.344019
4260.4897,26,110.347034
5258.9697,39,110.347074
13228.922,41,110.357023
853.6026,11,110.357084
12691.874,44,110.370087
1072.307,3,110.370147
1206.7863,5,110.382277
56.026154,3,110.382365
2421.4072,13,110.394359
969.3935,24,110.39442
2321.39,46,110.39444
3280.6987,54,110.398107
5357.6514,33,110.410594
4497.6553,40,110.431771
2241.3716,7,110.436922
9906.909,39,110.442502
3481.7136,12,110.445358
11209.411,42,110.454157
3548.044,14,110.454232
616.04004,2,110.471275
3997.0789,21,110.471336
1019.41516,10,110.474854
11986.231,51,110.478652
12684.827,40,110.478709
10909.561,35,110.478723
625.116,8,110.47873
642.2169,3,110.500609
3115.6,18,110.504222
3288.3464,17,110.504263
11183.77,38,110.504275
6644.554,47,110.506997
7214.4204,40,110.509542
813.4957,7,110.512686
13514.919,53,110.512733
38.481476,2,110.518738
2930.3103,12,110.527594
1328.0945,6,110.527655
4962.7773,24,110.544678
11528.051,46,110.544747
785.29834,5,110.544764
2188.9937,9,110.547831
613.61755,16,110.559366
123.45384,2,110.559421
34.708405,4,110.559437
1998.6466,31,110.565791
1412.8561,4,110.565851
1109.3235,4,110.576287
697.11115,6,110.580573
440.65726,2,110.580637
7592.9976,33,110.607855
2370.4712,68,110.613125
181.5498,9,110.615795
1951.349,15,110.621737
5073.75,21,110.621797
6239.757,31,110.627358
2187.6494,11,110.648833
5772.8926,26,110.665458
11672.34,46,110.66553
8575.06,29,110.66556
2222.746,8,110.669751
11542.015,47,110.682853
474.1364,3,110.686242
4509.4766,31,110.689958
7940.09,42,110.700937
12356.951,37,110.701017
624.87354,2,110.701045
6341.0,21,110.715897
11859.097,48,110.729178
11383.183,45,110.729264
3136.984,11,110.740396
684.6034,2,110.744711
817.54004,4,110.744782
1173.8525,6,110.748608
1629.3748,10,110.748676
-619.51276,11,110.761628
1917.0356,7,110.78859
5584.099,34,110.796672
4196.113,35,110.799574
7952.304,41,110.802839
839.59753,8,110.802891
10836.976,35,110.805982
1656.9939,10,110.806039
461.06177,2,110.825709
6453.215,31,110.825794
1934.7324,29,110.839359
1820.6506,9,110.839423
5993.144,56,110.847929
375.35654,2,110.859322
2258.8542,22,110.859387
3044.907,19,110.859417
646.7893,8,110.866119
10255.285,40,110.866183
138.55304,5,110.879223
1747.237,7,110.882549
1883.2004,20,110.885852
792.13715,4,110.888856
825.55634,7,110.891727
9441.618,44,110.894957
1897.2131,16,110.894998
4464.2915,31,110.89501
773.57965,10,110.897714
734.11884,2,110.911153
2719.1152,14,110.914683
3.1784668,4,110.914739
3911.3655,45,110.919912
121.7103,4,110.91998
2036.58,18,110.919997
14037.856,69,110.923253
412.01526,2,110.926505
1672.45,9,110.93988
799.6581,5,110.939949
963.52466,6,110.945903
710.10254,2,110.94596
764.4882,2,110.945976
9346.705,33,110.945983
7278.633,31,110.949245
6793.204,48,110.952178
1299.2281,4,110.961863
435.44586,40,110.962034
1018.43304,5,110.976166
364.25037,5,110.976249
5011.1855,36,110.976267
2223.4338,20,110.979985
343.24554,3,110.983909
322.987,2,110.983991
735.1702,3,110.984006
809.56177,7,110.987527
6350.1187,21,110.997967
1608.6937,7,111.022159
989.5398,5,111.025738
12070.749,47,111.025799
2951.5925,23,111.028824
10186.473,31,111.028876
4749.831,20,111.032464
-98.507614,6,111.032526
417.93863,2,111.032542
5730.1743,31,111.038504
188.51787,2,111.043046
2415.6326,37,111.06582
3247.6255,44,111.065879
11780.134,35,111.084563
1182.8544,12,111.096766
727.6656,3,111.10814
-283.07788,2,111.114492
11622.64,49,111.114552
2243.7422,30,111.114567
1964.7849,12,111.114574
4840.7637,28,111.117386
1538.5195,22,111.120454
-407.31567,5,111.128301
1768.3898,19,111.128354
645.6477,7,111.148052
12807.949,40,111.177563
1924.1062,8,111.177629
1270.3412,10,111.180788
1475.197,44,111.183653
8787.257,45,111.18874
7984.089,39,111.19136
13857.323,50,111.194624
1236.3562,10,111.194678
2480.335,10,111.194691
84.24219,4,111.221958
819.25494,5,111.229075
1848.5616,9,111.229132
2144.6895,12,111.234695
1735.8323,10,111.238398
4613.968,26,111.238476
10480.05,44,111.238493
4349.746,44,111.25525
1838.2422,6,111.255306
106.28468,2,111.259067
29.109985,2,111.259124
4243.6177,46,111.26325
553.71155,2,111.263308
1257.8741,11,111.263325
7814.1426,34,111.275195
12909.51,42,111.285802
532.17596,4,111.285868
344.81332,3,111.285884
13476.062,42,111.300894
1962.9661,45,111.305518
5688.671,44,111.305587
781.8836,11,111.309129
3440.5776,18,111.30918
-235.50484,3,111.314682
10789.565,42,111.31473
6092.2725,58,111.318512
1299.4274,7,111.318596
1672.1997,14,111.321773
1027.826,13,111.332549
543.1655,13,111.342538
-83.300964,2,111.342629
1921.905,13,111.342657
803.161,7,111.353321
10529.287,33,111.353389
669.6575,6,111.368651
876.37415,17,111.390232
592.5221,7,111.390301
4028.2043,37,111.390319
7729.5186,57,111.393526
11978.105,47,111.393578
292.39148,2,111.400254
13880.374,47,111.400316
595.52496,22,111.400336
4131.0938,40,111.400345
1219.37,8,111.404552
270.42673,4,111.404622
5496.591,30,111.40464
690.6729,3,111.426756
-64.231445,4,111.431136
1646.4202,15,111.43119
472.78778,7,111.445188
5799.5938,28,111.454608
5986.607,29,111.483602
1257.7377,6,111.483681
1633.5717,22,111.483698
1144.5106,7,111.486585
4014.271,17,111.495052
5817.6934,29,111.495093
393.26364,3,111.495105
722.85846,5,111.497626
592.3295,9,111.500281
5041.6284,30,111.534373
735.4666,6,111.534441
1991.2754,11,111.537314
4645.3,40,111.54291
778.8177,3,111.542968
1639.5138,9,111.551591
3235.7637,15,111.563532
5794.347,30,111.575618
8719.868,42,111.583967
376.0014,3,111.5896
12171.613,40,111.598187
7018.8184,60,111.60836
6641.191,44,111.608423
13641.904,49,111.618116
878.46515,3,111.618191
4869.083,32,111.630188
672.8899,8,111.630302
8979.294,34,111.634424
1597.9453,15,111.641139
1896.0615,15,111.659645
11141.035,46,111.65972
8710.991,37,111.659737
7825.9683,62,111.659745
1103.9297,6,111.663503
1356.3701,7,111.663584
139.21777,2,111.687471
1256.4043,8,111.687539
2096.0955,7,111.687554
2044.8031,9,111.701237
189.67523,8,111.711149
468.09943,5,111.711203
2161.9763,28,111.711219
4165.8047,21,111.711226
3818.4995,48,111.711231
2235.877,16,111.713936
580.39246,2,111.716577
631.32947,5,111.733745
1093.3793,6,111.742171
1726.1387,7,111.745774
9362.73,38,111.749351
1603.9177,8,111.74941
8514.636,29,111.749427
2139.4292,20,111.758591
247.09311,3,111.776053
7930.4297,43,111.791049
7136.7065,28,111.794398
1549.3984,22,111.794447
368.48193,8,111.800524
4805.922,54,111.800582
2525.4624,61,111.800599
1808.2904,8,111.800607
-2.0168457,3,111.803853
2052.8357,25,111.8039
4797.9136,23,111.806576
817.7122,3,111.81206
1509.9225,8,111.822067
1141.8785,5,111.822133
13169.478,40,111.833798
630.1489,7,111.847376
8251.402,30,111.847458
1005.3263,4,111.859843
-271.99603,20,111.882882
441.9354,3,111.882946
252.52252,11,111.89171
1077.9379,3,111.904649
4546.6274,24,111.928572
3634.7722,74,111.932584
3400.8877,12,111.932637
919.105,12,111.932653
319.644,2,111.942017
