#{"t_start": 1763751735.3482301, "env_id": "None"}
r,l,t
-226.68262,24,164.492126
2040.104,61,164.535892
-990.7674,16,164.550274
-1993.7654,15,164.567688
-1200.9714,18,164.567768
-1655.4998,8,164.61187
-649.5863,34,164.671708
-1341.3785,7,164.671794
-1131.8853,18,164.69493
-951.7815,29,164.694997
-987.62164,18,164.728882
422.9876,47,164.728969
-1387.2509,16,164.728987
138.38934,37,164.752062
-204.10449,35,164.777271
-1329.4237,8,164.790119
-844.17773,5,164.815627
-1664.2766,31,164.828099
-135.36505,27,164.857437
-1724.948,29,164.924628
-1630.9077,5,164.924733
-857.8538,34,164.957983
-1551.7043,8,164.958026
-1044.1609,3,164.981369
-1862.3772,13,165.001825
1614.5792,48,165.020757
-448.3687,33,165.112757
-1342.8645,10,165.148564
-2309.45,17,165.148653
193.38324,51,165.180705
-2451.737,34,165.211117
1161.4833,56,165.211205
3632.4385,83,165.304233
-1314.6663,25,165.304323
-1269.5222,5,165.339849
-1130.9705,35,165.366095
-60.55066,40,165.422345
409.1433,32,165.422461
265.8249,30,165.46177
-1548.5292,6,165.496773
-955.58246,3,165.524002
-1638.1274,19,165.524075
-1162.0533,6,165.52409
-1383.7593,28,165.584798
-1074.819,2,165.584893
-351.48993,17,165.616823
-1565.0746,8,165.682423
-976.32153,18,165.682511
-1757.4592,7,165.682533
-1600.4473,7,165.694306
-782.99854,19,165.694428
1733.2528,53,165.708758
-2186.6262,28,165.708838
-151.31525,26,165.721687
-1002.97534,4,165.738524
-975.69104,5,165.755765
872.0015,84,165.755862
-1045.8667,9,165.755883
-1440.0776,10,165.768346
263.3222,38,165.783462
-386.22406,33,165.810685
-157.2312,20,165.810746
-2204.7896,4,165.829719
-1963.325,8,165.849415
-1019.2771,2,165.849485
-2055.0117,8,165.874815
3571.9805,77,165.900539
-3584.3909,28,165.900645
-1033.6593,2,165.937453
-1023.30634,2,165.968732
-893.6561,10,165.995132
-929.3092,24,165.995191
1090.9418,47,165.995206
-744.8207,11,166.004196
2501.0266,64,166.014969
96.24286,33,166.029404
-825.62476,15,166.029485
-1313.5923,10,166.059409
-1674.1241,22,166.07808
-990.1964,3,166.108823
-1621.498,7,166.140495
-1868.0427,22,166.173369
-1479.6438,8,166.200385
-571.54364,18,166.228046
-3622.1846,48,166.256632
-861.57245,5,166.256709
-1906.987,29,166.314791
-1030.1282,5,166.350787
-883.9338,4,166.376901
2022.1484,54,166.438285
-903.8704,5,166.459498
-1676.2227,14,166.489195
-1022.34625,7,166.549388
-279.55652,18,166.549464
-1340.3315,42,166.619683
-1383.9924,14,166.657868
-3186.5737,17,166.695529
-361.78717,29,166.746804
-905.7268,7,166.769523
-920.3058,5,166.871372
-995.53925,11,166.881546
48.691345,35,166.894523
942.5754,58,166.942417
1386.9834,58,166.953825
-1291.9204,6,166.953897
-130.78217,61,166.973595
-1237.0876,4,167.004388
1767.688,43,167.016496
-990.7865,3,167.050296
1052.5366,41,167.050366
6716.0103,108,167.050385
-3154.87,39,167.072117
-1004.90784,3,167.072176
-1022.02905,2,167.090185
-1043.3643,2,167.115529
1751.6562,66,167.128602
-1365.6177,12,167.143365
770.75073,40,167.195322
1695.1138,53,167.195444
-3580.9888,30,167.219337
-812.5868,39,167.219406
-2884.174,35,167.2668
-832.4099,6,167.294333
-990.19434,5,167.318091
-1396.8933,17,167.344481
4030.8337,91,167.367338
-2290.6309,7,167.367454
-1535.1333,16,167.412732
-1291.0399,4,167.432238
-712.9725,13,167.460148
3819.4863,79,167.460254
-1961.646,23,167.460272
-1660.9727,25,167.521904
-834.83777,22,167.545617
-573.1889,31,167.5457
-990.381,3,167.545723
711.56323,40,167.633954
-485.3753,29,167.663268
-1700.7241,25,167.708878
-1016.5509,9,167.708988
-1935.5941,10,167.709005
-2382.6655,6,167.74158
-1257.7266,14,167.77289
-954.5143,5,167.855078
-948.0921,11,167.882174
-2541.327,22,167.963321
-413.46057,68,167.99829
-2660.3113,66,167.998388
1461.7554,74,167.9984
-934.4968,22,168.026724
-154.23724,51,168.026796
-913.14734,5,168.060378
-1186.8193,13,168.076754
3034.8062,69,168.108378
-1281.9507,5,168.122989
1890.0513,68,168.1333
-2884.938,15,168.133386
-1029.0938,23,168.148316
-1174.8008,8,168.148385
-2065.4788,17,168.1484
-1028.064,2,168.163763
-1033.9764,2,168.163866
-955.0673,18,168.163883
-2201.2644,14,168.181402
-1039.035,2,168.181457
-1034.2867,2,168.181471
-1263.8016,21,168.181479
-2316.3406,6,168.193433
-1054.2052,3,168.341501
-1024.4749,2,168.341585
1060.1499,37,168.357162
-19.151733,21,168.377553
-1076.931,11,168.377623
-1314.323,9,168.395447
-1352.1055,7,168.433344
-1655.2676,5,168.455791
-1237.069,6,168.455869
-1448.0931,17,168.490544
-283.10645,20,168.517501
-1069.7339,7,168.550188
-940.1753,22,168.591391
-1537.9437,22,168.617653
-374.21973,26,168.690252
-884.65283,5,168.690354
-1341.3511,5,168.745685
-448.13452,16,168.745821
-1363.7642,5,168.779315
-1028.9852,9,168.780996
-1253.7762,4,168.825828
-1125.1028,7,168.857217
-1633.2212,6,168.925939
-1670.7444,18,168.925997
-1020.18225,2,168.991273
-636.2876,54,169.102348
8398.083,143,169.142714
-979.4366,4,169.142847
-940.8684,6,169.142885
-1066.1637,2,169.162183
-341.49756,25,169.200193
-1039.2317,2,169.200257
-1445.9601,13,169.274669
-746.2594,34,169.274748
-1204.3203,6,169.288978
-312.86414,33,169.313342
2118.572,59,169.313396
101.1922,20,169.31341
-964.7143,5,169.313418
-885.2598,6,169.325812
-1018.48376,2,169.347356
319.3907,38,169.414593
96.00891,25,169.503437
-1289.6003,8,169.542204
-884.2053,8,169.572975
2397.2842,71,169.630447
-1350.6598,11,169.632045
1518.1038,45,169.701859
-583.2583,10,169.701964
-3535.8137,29,169.811336
-1024.2288,2,169.81141
-1249.7618,7,169.811427
-1032.3329,2,169.811434
-590.02515,13,170.024215
-1039.6361,2,170.024329
2976.3818,84,170.065411
-2351.8716,13,170.065489
-1250.603,5,170.17807
-1027.2207,2,170.178237
-1123.8832,11,170.287643
-888.13336,9,170.332014
440.0374,46,170.372474
-1025.573,7,170.418974
-959.9774,6,170.451113
-822.4807,13,170.49542
1173.9753,61,170.532059
-1368.7441,22,170.53282
-1797.7686,6,170.571432
-1633.3015,4,170.571676
472.18634,59,170.75686
-876.0333,7,170.757186
432.52014,37,170.75723
515.2492,40,170.830056
-1027.8792,2,170.830369
6528.903,125,170.862962
3274.417,74,171.036262
-1048.227,20,171.036341
-3543.3765,14,171.03636
-958.15106,4,171.036367
-1322.4141,24,171.109234
-475.0559,31,171.174326
-162.21454,20,171.26634
-65.926025,26,171.296592
2672.482,64,171.296742
2371.0186,64,171.349999
494.57727,36,171.3818
-892.40454,5,171.408275
-1104.1511,25,171.408492
-2326.7803,18,171.447709
-716.00696,43,171.447809
-184.52399,54,171.478517
-937.0828,5,171.509727
-1585.4622,5,171.541965
-1095.2727,3,171.542059
-2060.665,5,171.577352
-1039.5958,4,171.577398
-669.3672,10,171.599359
-2638.6462,5,171.629802
559.0783,35,171.629922
3957.7354,87,171.700795
-950.4059,20,171.700896
-760.953,16,171.72585
-1437.772,10,171.74165
2195.3784,59,171.768481
-3055.9058,9,171.768587
-896.18726,25,171.794431
-104.39142,30,171.806737
176.80109,46,171.821195
-1827.7047,7,171.82126
1580.0352,58,171.821272
-1145.2976,13,171.843948
-805.5529,8,171.863796
-2406.2312,17,171.863882
-1027.9901,2,171.897915
-936.62646,5,171.910279
-2132.6492,25,171.9355
-1304.861,8,171.93558
-467.07733,37,171.935596
130.08472,45,171.976555
-1372.5193,23,171.976644
-977.24384,5,171.994686
-1007.35626,24,171.994787
-802.2109,7,172.013169
-1075.8081,2,172.026563
2019.0454,51,172.039164
-1492.9613,3,172.039231
1424.769,51,172.039248
-970.4711,6,172.099986
-1026.6719,2,172.100295
-1825.7461,11,172.156406
-954.40765,5,172.184375
-1014.7595,4,172.215293
-420.22162,28,172.215372
-587.45917,20,172.215389
-998.54913,3,172.266519
-1471.6477,22,172.307096
-1052.0029,3,172.307181
229.77112,35,172.336142
-2779.396,13,172.36292
-1006.1497,3,172.36298
-1310.6675,28,172.362988
-1023.53937,3,172.459549
-1425.6155,8,172.459671
-1300.934,5,172.459688
-1258.5747,25,172.459693
-1061.247,3,172.459698
-60.779175,43,172.489766
203.55133,61,172.537575
-1314.6475,16,172.566715
-1002.5518,4,172.566786
675.78143,31,172.566803
-1087.4076,4,172.597058
2560.8474,89,172.626996
332.9572,65,172.65078
-758.9905,7,172.650881
-1048.7098,11,172.650901
-968.6505,3,172.650908
-621.84186,18,172.680216
-2277.9553,15,172.759129
-522.7623,25,172.759421
447.07697,46,172.759585
-1331.588,6,172.791968
-1390.5234,11,172.792201
-1023.7173,2,172.825015
-1541.2557,4,172.825118
-911.00006,6,172.860915
-1676.6615,9,172.884572
-878.07355,15,172.884822
329.84528,30,172.898415
-1997.478,12,172.898494
-962.06244,6,172.937148
-2881.9934,50,172.937217
-1224.5381,4,172.937248
-751.99976,9,172.950783
-2063.601,10,172.950859
-1065.074,4,172.950877
-1021.0242,5,172.964867
-930.6415,7,172.977509
-1937.0376,11,172.999903
-1045.9902,3,173.000031
1363.6343,46,173.029782
-893.92755,6,173.047193
-1073.5076,15,173.060531
-1202.6852,5,173.07491
-1192.3442,11,173.099588
-641.6537,48,173.099664
-916.1249,31,173.115017
-1036.0756,5,173.11509
-2474.056,12,173.131059
-1060.3639,10,173.159593
-2234.868,15,173.175649
-1066.5942,12,173.175745
-892.3917,4,173.175758
197.88745,28,173.206914
-771.53394,6,173.233615
-977.61755,4,173.299292
171.26807,46,173.2994
-1036.306,5,173.328595
-1348.0906,7,173.328686
-674.44684,30,173.360462
917.32776,34,173.394284
-834.44354,9,173.430697
-858.1057,6,173.430792
-1097.8326,10,173.498446
-975.2355,5,173.498586
-822.01904,14,173.531836
-1030.935,15,173.5749
-1036.3936,2,173.575026
752.7148,72,173.575049
-1021.43024,8,173.632432
1165.9907,43,173.632514
-1373.9131,9,173.632529
-1095.565,5,173.632535
-955.8042,2,173.657261
-810.5539,8,173.698528
-158.87799,42,173.69863
-944.9564,2,173.698647
-1366.9197,8,173.809671
-926.9746,37,173.941648
2275.9478,77,173.941727
-784.3847,7,173.941743
-1187.5293,9,173.992344
-1268.7867,17,174.031487
-2374.207,13,174.031587
-1659.4866,11,174.070342
-806.88776,8,174.070416
-2260.9995,14,174.103316
-655.6229,17,174.131075
-908.0474,4,174.146274
-993.32794,3,174.146345
-849.84265,5,174.146358
-1708.284,7,174.146364
-78.25592,52,174.146368
-1102.4027,6,174.202299
-890.18335,38,174.231979
-227.3291,29,174.267546
-1233.8403,6,174.301819
58.19037,41,174.301929
-955.6346,5,174.301943
-950.3275,7,174.378033
-847.77466,5,174.416162
-943.2844,10,174.416234
-2410.0532,26,174.490633
-1064.7528,2,174.573243
-926.56226,6,174.710398
-327.0473,30,174.792073
-2318.668,16,174.861917
-620.78516,15,174.891897
672.30145,45,174.892316
1060.938,85,174.952105
-1425.8789,10,174.983679
-1027.2378,16,174.983769
-1448.9646,7,175.005268
-1026.1185,2,175.044754
-1242.5916,9,175.044856
1317.6744,39,175.103229
-1462.6125,16,175.103302
-755.64545,21,175.258921
1282.0369,90,175.259014
-312.4958,14,175.284414
-1334.1233,7,175.284473
-1632.0276,12,175.301026
-183.98657,39,175.301094
536.6293,32,175.301107
-1394.9275,3,175.313308
2904.6426,72,175.332156
-988.86426,3,175.332215
-946.02454,10,175.332243
-1558.6007,13,175.345087
-114.88922,31,175.367895
571.5069,32,175.392701
-1007.6665,2,175.392787
-985.25116,3,175.392806
-1172.119,6,175.433556
-929.72363,34,175.433635
-1026.1978,2,175.433652
-824.6629,6,175.511808
-839.4475,49,175.59561
-966.35583,6,175.595723
-1327.9934,11,175.616703
-1344.1362,26,175.61675
-1027.4167,2,175.774358
-1020.3116,27,175.823593
-1738.9961,8,175.900496
535.67004,51,175.96594
-1351.6414,33,176.000773
-1562.3204,8,176.054328
-1015.2628,14,176.09032
-1036.4875,2,176.131972
-1974.5828,14,176.162776
-1232.7522,22,176.191311
-1031.7484,8,176.229899
-993.8095,4,176.230002
-378.55414,26,176.267127
-1352.1257,11,176.297563
-2537.3792,18,176.336583
-3358.074,14,176.379964
-1698.5039,16,176.380086
-53.656677,25,176.481162
-939.83514,4,176.522954
4286.51,79,176.52312
-1029.4052,2,176.554373
-1885.6904,10,176.59846
-1025.8125,2,176.598555
-1485.7545,12,176.639486
-321.47247,18,176.639611
-1024.3662,2,176.699199
-1998.4622,6,176.813755
1870.3798,95,176.852545
2060.8706,72,176.852672
-1251.8594,7,176.876859
-270.31543,22,176.905195
1325.6272,44,176.958037
1144.867,39,177.099503
3884.1223,124,177.11812
-1121.1898,24,177.118189
-3215.313,12,177.1491
-785.47705,18,177.149297
-957.9665,8,177.182475
-1807.5537,12,177.182565
-1029.7488,2,177.182578
1875.6957,63,177.212876
474.8534,38,177.257251
-1024.9917,3,177.287042
-1008.7923,4,177.287445
-1444.5677,7,177.308143
289.5285,22,177.340824
703.55664,39,177.387215
-1024.3773,3,177.387283
-1754.4131,5,177.42851
-2134.066,10,177.428671
-1661.9524,72,177.428692
-1674.9625,6,177.445914
147.71747,38,177.480194
853.9633,41,177.514569
167.83301,41,177.547319
-1021.5013,5,177.54739
-1255.3105,5,177.638696
-1577.6174,9,177.663633
-1015.99524,2,177.695154
-286.61,20,177.695228
-2671.9736,8,177.70892
-745.339,13,177.723319
-1090.626,3,177.736769
975.349,76,177.736837
566.627,34,177.750016
2879.7827,71,177.769639
-317.6463,16,177.784324
-3610.037,19,177.795685
-148.49146,41,177.82666
-1677.9084,20,177.826734
263.21558,32,177.842856
-835.5287,6,177.855943
-405.38055,53,177.856016
-1026.8984,29,177.917783
-697.6658,14,177.934207
1995.106,51,177.948262
-870.225,7,177.948345
-393.14838,28,177.975507
-783.9942,14,178.016803
35.932465,26,178.081223
-172.35968,48,178.138575
2012.1787,68,178.138675
-722.25385,8,178.16621
205.38727,55,178.247784
-878.6215,5,178.275622
-889.3609,25,178.344633
-1779.8965,8,178.405097
311.92645,35,178.444881
-60.142944,27,178.475308
-2319.7725,9,178.525158
-1097.1278,39,178.553909
-940.41833,4,178.582949
-828.1781,6,178.613302
-1120.7207,8,178.640288
-1496.87,28,178.714403
-989.8946,3,178.714551
-1209.1515,7,178.741973
314.0631,29,178.74207
-996.49585,7,178.808289
-881.81384,5,178.808352
-1044.1555,3,178.824867
290.01422,35,178.858634
-1808.812,4,178.885033
-1326.0247,4,178.885107
-1117.2375,3,178.898041
-942.56323,8,178.910364
-1087.6252,38,178.91046
-828.4864,6,178.962249
4678.25,106,178.985697
-379.55078,55,179.021691
-619.4199,35,179.021769
-879.3044,39,179.021784
-1138.5032,9,179.053085
-1625.0491,9,179.053389
-1039.8478,3,179.067835
-1028.493,2,179.083434
-964.7075,4,179.083518
4736.663,139,179.112637
931.29126,58,179.112714
4317.619,86,179.112732
-756.1973,44,179.132376
-1376.8125,10,179.132451
-571.813,16,179.132466
847.168,37,179.158858
-122.9859,25,179.158926
3218.3276,72,179.170378
-984.2121,3,179.170503
-1796.1606,8,179.18385
3203.1768,88,179.183928
1245.2986,68,179.198612
-1065.7225,3,179.198687
-3042.702,24,179.198705
-778.7669,7,179.221869
-1661.2903,6,179.24439
-777.01044,9,179.244483
-1233.9965,9,179.266036
-194.03247,38,179.287169
1366.9744,47,179.287303
-512.9436,17,179.287327
-955.34753,5,179.323345
-1036.2108,2,179.323485
-1153.8588,9,179.350181
-803.162,14,179.350332
-1799.8264,11,179.378515
-1562.4031,23,179.378595
-1461.7383,10,179.404101
-276.09985,30,179.404169
1807.876,84,179.427198
-845.1859,6,179.427282
-1059.356,13,179.464079
-1010.67456,3,179.493009
-2532.528,13,179.568148
-720.22876,26,179.63413
-893.77045,6,179.634229
-763.1265,9,179.692995
-1070.0764,3,179.719892
-270.53833,23,179.719984
-86.14679,28,179.750449
-1090.6034,10,179.779096
-414.91388,51,179.779186
-1005.5342,13,179.779206
-856.43445,6,179.817011
-329.7555,18,179.851834
-1738.1831,26,179.875429
-1000.9764,3,179.87548
-1073.2919,5,179.904563
-1038.019,3,179.904649
-2292.0479,18,179.904664
-1377.5814,8,179.954127
-2166.8093,14,179.987116
-1772.1147,30,179.98748
1192.4084,40,179.987526
-376.93182,27,180.042413
-1083.1516,5,180.042509
-1810.2195,6,180.056796
-1103.1292,13,180.08243
2020.8157,112,180.082751
-1283.8529,6,180.109035
-816.6951,13,180.144621
-2759.3186,5,180.144687
-1417.04,16,180.157615
-476.49615,16,180.157697
-528.2961,29,180.172667
-1612.0137,11,180.202453
-1230.9943,14,180.202515
-1845.1726,15,180.202529
-628.63196,10,180.223883
-812.39105,8,180.223976
1404.7289,51,180.248519
-525.9809,24,180.26443
-869.61633,6,180.264494
-1302.2819,12,180.487646
-300.79492,43,180.487914
864.1677,42,180.487955
-1456.2625,5,180.487967
-1081.6206,6,180.511225
-967.8425,7,180.579196
-368.30463,42,180.610809
-1155.4802,11,180.721288
-1066.9106,3,180.721574
-1649.4415,5,180.767864
-1527.3796,8,180.798491
-1894.2317,10,180.837218
-1002.13885,4,180.90817
812.15515,50,180.908253
-1037.5046,2,180.908277
-952.1119,4,180.940598
1044.1318,51,180.965721
-543.27545,16,180.965836
-955.8042,2,180.965857
-63.575195,24,180.965863
-735.2689,15,181.006127
-784.9577,32,181.006201
72.279724,23,181.069291
-1010.246,24,181.069367
-1905.6987,4,181.069382
-941.87476,4,181.096289
-1017.10345,5,181.144244
-87.285645,27,181.144328
-1347.6633,35,181.144343
-519.0379,36,181.257777
-1127.1921,5,181.300624
-1158.7937,10,181.333253
-309.71002,27,181.333341
-995.5694,12,181.416857
406.187,31,181.416939
-949.1676,11,181.416971
967.84467,34,181.459275
-935.74084,33,181.67361
-1447.1498,8,181.747488
-727.3394,22,181.850174
-1045.504,4,181.968208
-2850.9119,18,182.190777
2172.7693,62,182.190863
-415.9391,43,182.272414
3647.0254,82,182.272628
-875.6918,6,182.400134
-930.6766,6,182.550691
-280.97375,42,182.593251
143.56677,32,182.593308
-1299.7971,5,182.644018
-1324.7412,34,182.686141
-1034.3762,4,182.715355
-1253.496,5,182.715421
-941.3397,4,182.736131
-1450.9491,12,182.736316
-1077.0048,3,182.797998
-1068.8394,4,182.798095
-931.8708,7,182.825116
109.82001,32,182.825195
1907.0315,62,182.885406
-1099.2473,3,182.885549
109.46869,37,182.912459
-1021.7734,2,182.936443
-1765.5635,46,182.965827
-795.4844,5,182.965875
-1642.3757,6,182.996872
-501.5256,28,183.023777
429.6618,32,183.023863
-1006.4152,2,183.023882
391.78778,53,183.02389
-1409.1029,5,183.059953
265.3073,40,183.060066
-1220.3948,8,183.160089
-938.04663,6,183.203659
-1024.9183,6,183.203762
830.82605,49,183.20379
915.1465,54,183.273074
1567.199,66,183.273168
-435.66876,51,183.303393
-762.89355,8,183.303475
-1731.1305,8,183.303495
-660.8567,50,183.369679
-910.1465,6,183.405063
-666.1138,20,183.405159
705.7267,65,183.405181
-1266.7909,29,183.439283
1711.1846,59,183.439439
-887.3116,7,183.439465
-919.3217,6,183.482691
-802.0123,15,183.482805
-973.3148,26,183.482826
-2745.8027,9,183.552472
-1072.5565,11,183.552571
-1675.9155,29,183.552598
-1040.367,3,183.583925
-382.79346,42,183.644843
-3821.4492,21,183.665558
-1494.3291,9,183.680765
-843.4698,7,183.680834
-1153.6096,12,183.708408
-2632.147,6,183.732743
-963.4648,5,183.752708
-1552.0707,9,183.752791
-52.564575,29,183.781474
-656.4022,16,183.781589
-365.7882,23,183.781617
774.4881,35,183.853199
-1635.3474,21,183.906636
219.24847,19,183.906729
-1097.9296,7,183.938602
-2058.4531,11,183.938678
-412.1328,35,183.938689
479.29388,80,183.971786
-1066.1926,2,183.971887
-264.1469,21,183.971904
-968.51514,7,183.999185
-1315.5931,18,183.99927
-302.565,21,184.025541
-995.4464,2,184.025673
-781.7074,8,184.025704
-612.4408,29,184.087995
-1028.7203,2,184.088114
-1029.3893,3,184.117716
-2569.5828,22,184.11779
-819.2239,7,184.149121
-591.40204,13,184.182406
-982.9264,4,184.21767
-1134.8644,7,184.217768
-1140.9253,25,184.217786
-1102.4459,12,184.217794
-1643.2847,10,184.282112
2463.0874,67,184.304177
-944.4879,5,184.330341
-1115.3502,10,184.330407
-1241.6948,7,184.330424
-1101.8986,8,184.350894
-1255.9307,15,184.366187
-1014.7171,3,184.391313
-1003.4559,3,184.391387
-209.3208,26,184.510731
-845.3538,7,184.510811
-909.6771,5,184.537858
-1294.4646,13,184.555068
-2228.3997,14,184.577404
-1103.4922,3,184.625879
-2866.4287,35,184.666743
-1515.415,26,184.696042
493.28766,51,184.696146
-1028.5663,2,184.696182
-1399.0681,8,184.743503
514.64594,34,184.74359
-1019.0479,2,184.773595
-270.9167,24,184.773701
-944.729,8,184.77372
-1313.6459,5,184.870822
-445.75598,23,184.910132
-1581.848,15,184.922291
1227.2161,60,184.922364
-1286.8108,7,184.935485
-855.3967,11,184.978044
311.3802,34,185.002164
-221.31293,29,185.054332
1306.957,67,185.076168
-294.02557,45,185.089495
1309.649,59,185.089848
-1056.3348,7,185.100287
-2575.7778,20,185.114566
-1029.8938,2,185.114653
-930.646,4,185.141055
427.0656,52,185.154245
-1039.1748,3,185.154295
-1013.28864,24,185.179903
-2366.6387,16,185.179961
-600.75903,39,185.201015
-1489.4642,7,185.214355
-1031.5715,19,185.214421
-1207.4902,27,185.214436
-1762.5952,6,185.273759
1076.166,48,185.273843
-1375.6335,7,185.296413
-1404.8961,8,185.356068
-2659.5574,10,185.41715
1375.8354,47,185.417234
-850.4157,8,185.417253
-767.9235,28,185.454632
-1311.2946,4,185.534716
-2100.3281,14,185.564955
-1359.6267,11,185.58296
-560.6428,7,185.624811
-981.24963,4,185.666587
1011.45966,44,185.666681
-1951.8704,8,185.666703
1208.6775,47,185.666711
-2246.101,38,185.733453
-1028.4276,9,185.897062
-750.19714,35,185.95728
-1028.9296,2,186.006734
-794.7441,20,186.031288
-1818.6255,29,186.031356
4394.528,72,186.045954
-1855.6912,25,186.063098
-1433.1807,4,186.093037
-929.58386,39,186.103576
4162.4697,80,186.118821
-300.44116,19,186.119146
-2423.108,8,186.142563
4305.5786,93,186.163974
83.88385,45,186.177217
-1384.5354,3,186.177286
-819.7561,6,186.200747
-1479.1581,27,186.234134
-1041.5354,4,186.234201
726.08594,65,186.234214
-1044.1735,2,186.261389
226.01562,41,186.261478
-1238.4712,12,186.274197
-1360.52,30,186.274288
-55.285645,33,186.298882
-1868.6012,10,186.362998
1716.0889,67,186.383675
-2033.763,9,186.383758
-1170.2023,6,186.421387
-821.64124,42,186.442678
-1154.9463,22,186.484117
-1737.1188,17,186.484175
-880.162,26,186.48419
-1498.1211,58,186.516849
-287.90155,16,186.551113
-1429.5171,8,186.582534
151.36945,28,186.606836
-162.96893,31,186.606915
-3401.3962,24,186.701688
-654.50684,41,186.702024
-1105.5734,6,186.737033
-5207.878,16,186.799793
-1018.46277,3,186.799875
-1096.4338,16,186.829517
-1392.1917,14,186.860586
-1255.78,12,186.899288
-1033.6428,2,186.899376
-3797.8906,11,186.91597
288.00226,43,186.916059
-1984.0608,11,186.929487
-1442.3417,8,186.965456
-2421.774,14,187.016648
-331.43994,30,187.016748
-1561.6194,5,187.016766
113.29578,22,187.040594
684.0942,74,187.066755
-922.1387,5,187.139308
-908.86005,14,187.176425
2557.0562,86,187.199085
130.56116,37,187.233072
-1269.5557,10,187.233194
-940.3612,7,187.233224
-719.059,14,187.255828
-1005.25836,2,187.285331
-1580.1343,14,187.285402
-1640.9098,9,187.31359
1906.4619,69,187.337229
-976.3077,24,187.369486
-1037.466,2,187.387594
-1001.2798,3,187.420813
559.161,48,187.443539
-1039.5204,3,187.453381
2582.249,79,187.473747
-2463.4016,12,187.497663
-1242.583,5,187.527102
-108.014465,34,187.557547
478.90033,31,187.572045
-342.253,19,187.572124
-1744.1208,4,187.586713
-1689.7821,35,187.609603
-997.36755,4,187.621962
-962.2693,4,187.63475
-1763.3225,20,187.634835
-364.8106,22,187.63485
-1040.1196,18,187.660351
360.04865,50,187.66087
-951.6467,4,187.685178
-1052.0059,5,187.685289
685.3889,28,187.685311
-1009.6614,4,187.736166
789.6277,64,187.736247
-1421.6404,25,187.736267
-919.5335,4,187.777712
-938.61804,6,187.777771
-1768.2117,8,187.816562
-2290.73,32,187.845965
-617.90015,22,187.846058
9485.39,141,187.878937
-1003.78235,4,187.879034
407.46686,35,187.904294
1740.2075,61,187.938564
-1471.7844,45,187.99419
-941.87555,4,187.994261
1008.222,39,187.994277
-1035.1306,5,187.994285
-1024.6239,11,188.024855
-2466.7322,14,188.024946
-1446.6509,6,188.024962
-934.5835,14,188.024968
-3346.7666,16,188.024972
139.77734,47,188.052778
-1027.0858,2,188.052866
-2369.876,6,188.085129
-1050.5378,3,188.136666
-2427.5642,31,188.157879
-1029.227,19,188.190714
-817.75775,15,188.190868
33.818176,28,188.270676
-877.4729,12,188.270795
-1266.6827,5,188.298915
-1347.8577,9,188.370924
-1114.4895,14,215.792311
-997.1024,14,215.792366
-2561.7302,25,215.792377
-2171.7085,15,215.815541
-1304.0021,16,215.81561
-1534.8403,14,215.844551
-1052.379,4,215.927285
-879.89404,6,215.927346
223.31097,35,216.07157
932.41205,72,216.115738
-1918.4531,8,216.115893
2934.7273,88,216.166427
-1178.3175,19,216.20368
498.56738,31,216.287358
301.58716,38,216.358239
-1087.575,17,216.358308
-3153.9944,27,216.35832
906.369,52,216.403302
-1247.1208,36,216.428332
-2171.9224,30,216.501059
-332.55865,22,216.501167
-1684.62,7,216.53265
-980.40314,5,216.562109
-1321.8326,15,216.59403
-1893.2894,9,216.655805
-188.33002,36,216.655863
-1030.9761,4,216.716203
-1320.7842,9,216.748639
-1042.7688,30,216.787158
-1064.4261,2,216.787217
-2967.0898,8,216.826263
-922.33746,5,216.82643
-1826.8867,19,216.863064
-3445.0884,10,217.002169
-1308.223,13,217.002222
-318.7621,30,217.002231
216.36627,45,217.04219
-50.929688,33,217.139459
-429.05396,24,217.139538
-980.0959,3,217.139556
-1091.5461,34,217.180132
-1429.945,10,217.18018
-269.39948,23,217.267027
-929.22644,6,217.294136
-960.291,4,217.318208
505.5741,35,217.378434
-1504.1973,13,217.378495
-618.06616,10,217.378525
-1043.7028,18,217.48098
-1361.7705,11,217.51392
-942.93286,5,217.548294
-627.9312,12,217.548387
1565.186,61,217.578056
-945.929,23,217.674754
-1137.5311,7,217.709297
-1275.5247,17,217.709628
-1568.9286,11,217.766149
695.6352,49,217.766287
-368.39215,30,217.766301
527.6711,42,217.766309
-897.4882,6,217.806418
-990.3509,3,217.896183
-2778.305,44,217.897679
1675.1711,65,218.061097
-1005.5765,7,218.093034
-1439.1757,15,218.151321
-1611.8181,10,218.277527
-654.468,28,218.315129
-46.91205,39,218.315225
-605.4485,54,218.376233
-1184.6565,28,218.417844
-398.59637,18,218.457904
-1063.543,21,218.488925
-971.496,16,218.488993
-638.3614,14,218.532374
382.13385,54,218.532463
110.335815,22,218.567271
-1689.654,8,218.567381
-1806.5808,8,218.596001
-468.09314,28,218.596104
-1710.3989,4,218.596129
571.7594,51,218.645017
-2468.6592,7,218.659337
-1252.0824,5,218.690755
-892.0215,5,218.726269
-118.62225,30,218.73884
-920.46625,12,218.773493
-993.0975,4,218.795937
-272.5324,52,218.796014
-1238.9934,20,218.804749
411.06866,76,218.826377
-198.5393,25,218.8554
-1061.1637,9,218.855468
-561.9125,62,218.927306
-848.71545,7,218.955771
878.1686,50,218.990791
-556.40466,44,219.013952
-327.9394,45,219.01406
