#{"t_start": 1763712042.3587961, "env_id": "None"}
r,l,t
2241.6553,43,114.445061
203.43216,3,114.445079
1606.5568,23,114.445086
800.38855,12,114.448342
350.38663,3,114.44862
3341.5808,34,114.452596
2521.1377,33,114.452649
955.84344,20,114.452665
73.04608,3,114.458046
264.9628,4,114.458073
-263.45782,6,114.480976
-793.651,4,114.481014
2014.2573,31,114.481024
8.276985,3,114.48103
-863.72485,4,114.49774
-739.90784,4,114.514606
2144.5188,39,114.517527
1677.222,42,114.531922
1033.0332,12,114.531984
847.2495,18,114.532
451.8667,12,114.534754
1252.843,46,114.545561
222.1507,7,114.548819
737.5497,11,114.549111
60.4455,3,114.549135
142.93384,2,114.551831
142.04834,2,114.55657
-552.14325,8,114.556625
-377.17316,20,114.562727
315.50348,8,114.562776
-783.0216,9,114.565991
208.22652,3,114.566036
-564.40393,5,114.566048
3197.591,33,114.571301
4069.0469,41,114.574278
104.21707,4,114.577994
439.20685,7,114.578055
125.621216,4,114.578072
929.26086,32,114.581437
188.31065,7,114.592876
128.97882,3,114.592928
2583.2307,34,114.598088
307.10614,5,114.598134
2317.3303,30,114.600691
620.507,8,114.605076
973.0587,33,114.605131
6934.9043,113,114.605146
165.80624,2,114.605153
312.90933,10,114.608315
5933.217,61,114.608381
-816.40906,3,114.611576
80.40963,3,114.614803
306.0831,5,114.614841
-936.4826,3,114.614852
182.05045,16,114.617428
311.96423,3,114.621377
202.27164,9,114.621427
2220.686,32,114.621441
1928.3777,38,114.621448
82.72224,2,114.621453
457.68427,18,114.625068
3696.4946,105,114.62513
-876.2825,2,114.629246
147.77888,3,114.635401
221.09744,4,114.635447
2946.6516,37,114.63883
941.88574,25,114.638884
1089.3427,12,114.64538
875.0699,11,114.645439
-433.9598,8,114.649191
-138.56773,10,114.649246
295.4137,3,114.64926
1558.7576,20,114.665455
3416.0913,42,114.665498
619.9522,10,114.668724
-137.54387,4,114.668753
-1729.2986,8,114.668761
209.4082,5,114.671873
109.96305,3,114.680079
682.6012,15,114.680135
202.15727,3,114.68355
5698.2266,117,114.687318
104.13891,2,114.687372
1876.3184,42,114.690148
2615.3167,29,114.692853
-709.42926,6,114.695744
1318.2678,21,114.695781
349.49854,6,114.698711
317.5257,5,114.698749
243.91422,7,114.708076
44.552673,3,114.716307
1107.5638,23,114.729423
141.52759,8,114.72948
896.05023,23,114.744795
-72.67734,8,114.74485
879.51483,16,114.744865
3221.1733,77,114.744873
99.686035,2,114.750211
781.0366,20,114.760312
595.12366,17,114.764049
323.90616,5,114.764102
-414.60828,14,114.764118
-919.29236,2,114.766887
194.39728,2,114.770014
-18.404633,2,114.77007
2320.3533,41,114.773204
75.26477,2,114.773241
2802.7957,41,114.783907
154.26138,2,114.78396
2012.1199,31,114.788872
45.21665,5,114.788915
355.34967,4,114.794304
1474.7266,29,114.794345
241.1893,3,114.796926
967.3197,15,114.799553
3264.1248,55,114.802473
116.338486,3,114.802501
-907.48834,8,114.806381
4314.6226,43,114.806427
1209.8162,18,114.806442
2770.245,65,114.80645
178.19109,4,114.806455
121.803345,2,114.809238
172.3939,8,114.809283
3400.2324,46,114.813051
206.4455,5,114.813107
168.98126,2,114.813122
1142.678,38,114.813128
4486.0425,46,114.813134
1753.2886,29,114.816005
80.25616,4,114.816048
401.91052,41,114.818776
112.79081,5,114.82206
84.6625,2,114.822104
323.00067,6,114.83112
974.6441,26,114.844554
1513.0737,38,114.847683
484.83453,10,114.847733
1466.6287,21,114.850361
112.46599,2,114.8538
-588.9523,13,114.853842
281.82373,11,114.862423
836.33466,14,114.862475
870.3224,13,114.865619
910.1352,14,114.865659
1318.8021,23,114.865671
1195.2969,25,114.868323
366.7681,7,114.872379
-953.3152,9,114.876369
120.554184,7,114.876422
352.67084,19,114.87977
99.93562,2,114.879809
113.10854,3,114.879821
-17.410898,2,114.88293
2329.235,36,114.882979
118.82229,2,114.886327
86.53454,2,114.890188
207.84193,9,114.896207
34.340256,11,114.901844
1219.8157,28,114.90492
1411.0339,22,114.908816
956.55786,14,114.908862
285.03012,8,114.908882
191.42065,2,114.908888
337.00198,5,114.911594
181.71964,2,114.915816
647.93854,11,114.915859
593.42224,12,114.915872
133.38393,2,114.915878
1764.0889,50,114.9196
4259.54,58,114.923283
265.9616,3,114.926163
-334.73236,4,114.929125
391.59528,4,114.929172
74.159584,2,114.932674
2050.0225,37,114.932719
135.58153,4,114.932733
2410.5503,37,114.932739
3398.971,54,114.9361
4139.5654,41,114.940196
621.0715,10,114.944851
-466.2126,11,114.944901
855.12244,38,114.944919
366.68176,19,114.944926
23.000763,4,114.948795
2170.5015,31,114.948841
1488.8004,18,114.948854
851.39,24,114.948861
1645.4148,18,114.951535
562.08044,6,114.96337
348.58582,7,114.963467
202.6465,3,114.963484
-146.80058,4,114.979217
-1398.7198,5,114.979281
1438.3094,32,114.983518
250.4776,8,114.98357
878.092,9,114.983584
3860.3481,44,114.987005
103.106476,3,114.987061
114.376816,9,114.991453
310.55856,7,114.991543
173.0695,3,114.999687
192.05902,7,114.999738
308.51767,4,114.999754
108.701126,2,115.003544
2501.824,33,115.003599
-811.4619,3,115.008241
381.23615,10,115.008301
911.8408,9,115.008317
-534.1986,9,115.008326
415.10196,7,115.008333
177.86972,7,116.850116
263.7675,7,116.854668
-831.2833,3,116.859308
-395.57208,11,116.859358
594.4348,7,116.859374
6.741707,5,116.864852
471.23654,8,116.870527
1160.7983,14,116.870586
138.09192,6,116.87345
44.99198,2,116.876342
626.2477,10,116.879774
-536.87726,7,116.879824
353.34863,15,116.887618
-131.22513,6,116.887662
-233.6234,4,116.891067
1678.7283,33,116.89114
467.83667,5,116.891154
131.72104,2,116.894692
1211.4684,19,116.894753
66.63854,2,116.898972
1372.9791,18,116.899056
1738.3224,37,116.902366
908.1524,22,116.902423
152.41972,2,116.906029
323.73492,6,116.90874
721.8335,12,116.91159
695.1934,24,116.917967
-936.2283,2,116.918028
137.40291,2,116.924226
4107.2686,45,116.932478
968.7636,28,116.935215
409.01413,7,116.94829
1083.4143,17,116.948347
310.43503,14,116.948362
945.65576,77,116.953968
-675.9871,5,116.960506
747.9361,28,116.960567
2305.468,32,116.960596
173.77798,2,116.960605
642.1009,16,116.98198
144.86584,5,116.993786
1194.2516,19,116.993853
-745.0887,4,116.997369
69.94802,2,116.997457
824.4999,25,117.003394
556.97375,21,117.003508
110.750946,8,117.003524
5122.1777,48,117.003531
2695.2222,40,117.014399
1543.492,26,117.017231
3887.9187,43,117.020112
3564.2314,56,117.030456
559.815,7,117.030512
4148.7993,59,117.030532
95.884865,7,117.033368
-828.8263,2,117.036058
95.299774,3,117.050672
1947.6523,25,117.050727
2035.9484,45,117.055164
569.2031,9,117.055236
1189.0388,21,117.055261
-315.0814,10,117.067047
1469.2557,16,117.067116
-831.20886,5,117.069937
725.24536,12,117.076034
2950.6978,45,117.076083
751.7148,8,117.080035
1233.1206,24,117.080105
647.7314,14,117.083304
159.60939,3,117.086904
107.148384,2,117.086962
240.4849,7,117.090554
-866.1165,2,117.090593
1106.3114,27,117.093261
1365.5775,22,117.097192
4828.7197,46,117.097227
462.64536,9,117.097237
192.08798,2,117.097243
867.15173,22,117.102443
212.19022,5,117.105128
313.12973,6,117.112391
262.4656,6,117.11243
-1784.4233,7,117.11541
219.4292,13,117.115455
5353.2925,53,117.118461
1245.9375,25,117.121155
2097.3267,70,117.128283
637.6547,34,117.131748
3638.044,42,117.134969
2322.161,37,117.14075
4501.2344,43,117.140815
167.13348,7,117.140832
409.7498,7,117.144061
35.3545,10,117.147204
48.679146,4,117.15251
1029.8044,14,117.155674
2780.7185,43,117.158992
350.22372,7,117.165034
-233.85419,10,117.165081
579.2301,26,117.165092
-766.0837,5,117.167921
2424.9941,27,117.167958
805.0417,22,117.170525
540.9694,20,117.175804
34.458122,3,117.179612
88.440605,4,117.179651
213.61737,4,117.179661
325.39407,15,117.182368
4434.7646,54,117.185379
1769.9802,30,117.185425
1414.285,40,117.190716
1349.589,31,117.195018
2905.18,47,117.19508
2964.4387,38,117.195096
235.53297,3,117.195106
116.95865,4,117.19892
211.40295,5,117.19898
1831.2443,36,117.205019
-870.24,3,117.208883
2529.465,55,117.224403
466.50037,7,117.228055
1578.7919,31,117.231039
-966.9141,2,117.231066
705.8899,11,117.234473
389.1729,16,117.234518
917.2167,41,117.244005
697.19604,13,117.244057
1372.081,24,117.244069
739.2804,20,117.246663
73.74905,2,117.249516
-65.6834,5,117.249553
1472.2728,35,117.252586
123.64943,3,117.252625
280.22095,3,117.252637
4151.1733,64,117.263619
1602.9271,28,117.263671
-748.5951,9,117.266547
-923.41077,2,117.269488
82.87744,19,117.280907
-898.72516,2,117.280949
142.67616,3,117.280962
2160.2932,30,117.290439
433.22702,9,117.296413
3058.0112,44,117.299727
317.23987,7,117.303134
431.65088,13,117.313884
-965.303,2,117.313935
3327.7852,30,117.317038
134.34149,3,117.319999
192.1518,24,117.326324
2153.846,34,117.326371
1308.2053,18,117.326385
3963.9297,47,117.326391
3059.9316,36,117.329081
2270.6238,54,117.332014
329.28168,3,117.334983
386.119,8,117.339514
74.5617,2,117.339563
4281.2026,48,117.339576
2246.9407,39,117.34279
755.322,9,117.342829
167.16501,5,117.342839
57.892433,2,117.345395
190.56078,6,117.348897
266.03745,7,117.348952
253.41972,4,117.348967
1341.0541,18,117.354973
49.37476,4,117.355026
118.12934,3,117.35504
1487.1743,22,117.358303
138.38681,2,117.362423
-930.0533,2,117.362479
-88.6794,5,117.365456
-670.0425,16,117.368649
33.119076,8,117.368687
305.05222,13,117.368699
407.43924,7,117.372107
2485.0083,60,117.372161
1888.9849,32,117.372178
168.02739,10,117.376398
2530.191,38,117.376458
4133.615,40,117.376474
595.21783,17,117.376483
126.86193,2,117.381712
166.45386,5,117.381824
127.66528,2,117.38184
291.4182,8,117.39138
-480.62372,14,117.391429
159.34276,3,117.394607
2405.5376,32,117.397965
416.68564,5,117.398051
1368.4001,17,117.402119
197.688,6,117.402183
243.86462,6,117.4022
876.30786,9,117.407991
335.70642,4,117.408062
283.02106,9,117.408078
196.06766,2,117.412222
21.282753,3,117.412301
3610.5286,42,117.412318
2850.0356,41,117.415735
110.481804,8,117.415786
1401.3977,32,117.418854
195.83151,3,117.418896
69.71866,4,117.430491
-790.27515,5,117.430555
-138.34097,6,117.43057
4020.7427,45,117.436599
-588.67303,4,117.436649
3942.937,70,117.443706
160.34872,2,117.443751
1472.984,20,117.44664
-893.631,2,117.449675
78.3774,2,117.449712
731.3523,11,117.517213
-880.6196,3,117.521957
619.971,15,117.522023
502.72873,9,117.525562
1067.1526,14,117.531547
285.71945,3,117.535044
693.621,15,117.5351
718.55084,17,117.535115
-210.9682,23,117.537802
1097.0249,27,117.540569
193.3082,4,117.543452
276.29767,7,117.543497
173.05133,4,117.546074
1654.3977,31,117.549183
102.17691,2,117.54924
195.09596,2,117.557305
514.1737,13,117.557372
-911.5351,9,117.563375
-588.27966,9,117.571971
1483.2954,20,117.572031
482.38608,6,117.572045
238.21921,15,117.572052
167.04047,3,117.572057
1804.0374,31,117.575168
-761.68945,4,117.575216
217.75168,3,117.5805
2986.8667,43,117.584237
2124.9675,26,117.584291
331.66556,4,117.587037
-137.02853,6,117.589842
199.0505,14,117.592876
601.3767,7,117.592918
3419.4387,42,117.598374
-309.8125,11,117.605759
745.4987,18,117.608506
723.91296,30,117.611676
2559.34,39,117.611717
6411.9487,49,117.614649
-677.42096,6,117.614713
4415.2344,39,117.617897
141.27425,2,117.620835
598.56976,14,117.624125
3425.3884,41,117.627997
720.9603,14,117.628033
60.95629,4,117.628048
2148.0476,43,117.630936
122.849106,4,117.634001
154.34158,2,117.63403
188.37404,4,117.643678
252.63818,13,117.649942
3060.3008,41,117.655044
3459.441,69,117.668927
198.19345,7,117.669
464.974,16,117.669019
1422.9379,24,117.669039
2221.571,37,117.679779
127.68449,8,117.679826
1054.777,16,117.682905
57.359287,2,117.683162
98.22052,24,117.686002
-938.2644,6,117.698004
2212.4463,56,117.698083
276.2208,4,117.698103
48.730583,3,117.701823
-616.6161,9,117.701877
-221.48581,5,117.705918
1551.4855,34,117.705962
268.77457,5,117.709047
37.246765,3,117.709094
4738.1704,48,117.716824
1048.0072,11,117.716864
617.83563,7,117.720194
10.897709,7,117.723586
-164.1297,22,117.726185
2362.713,28,117.729258
2918.2195,39,117.729295
356.10428,8,117.731985
712.6057,16,117.734601
241.41045,12,117.737476
0.00060272217,2,117.740417
697.3595,9,117.743593
253.643,6,117.743631
1573.3279,41,117.743642
1054.0332,29,117.74655
129.40024,3,117.746589
1417.123,43,117.751864
4556.8403,50,117.751906
3367.6924,36,117.757708
280.61682,23,117.757757
-436.75262,21,117.757772
701.43066,54,117.760742
173.35469,3,117.760788
200.94775,2,117.76599
-922.36273,13,117.766038
421.5746,38,117.769544
-1047.4867,5,117.773719
135.21843,2,117.773761
449.9777,11,117.779614
603.3057,7,117.779654
763.95166,10,117.782795
204.74252,4,117.785846
1992.8823,28,117.794165
1572.2285,28,117.794221
385.79834,11,117.799757
102.17691,2,117.799801
281.39096,4,117.80251
-934.10205,2,117.807204
-728.7383,4,117.807241
1939.985,34,117.815331
122.92386,3,117.815385
603.16254,18,117.81863
1076.2913,24,117.82219
155.9581,32,117.825411
435.10834,9,117.828818
218.36943,8,117.832247
1731.3081,35,117.832291
86.560425,3,117.832303
362.12665,3,117.835372
2887.7395,43,117.835408
1323.248,28,117.83542
84.996704,13,117.852056
275.1379,3,117.852119
230.28326,5,117.862362
1372.7583,20,117.862423
3437.5237,41,117.862445
2844.2983,39,117.870683
3220.4185,54,117.870753
98.787094,3,117.879115
373.20154,8,117.882648
1090.9862,18,117.89048
134.49811,4,117.89567
1727.2538,45,117.898453
1245.1833,36,117.902185
550.7572,17,117.902235
2880.407,51,117.905118
73.30832,2,117.908137
-42.599426,17,117.913532
-852.3675,2,117.913581
2868.0464,39,117.918577
518.275,29,117.918613
3745.6738,52,117.922155
3639.5076,51,117.92222
132.77444,24,117.922235
413.20496,9,117.925274
211.59088,4,117.925321
2153.8447,29,117.936133
1762.9967,23,117.936184
120.98065,8,117.942381
170.7284,5,117.942434
1469.3962,17,117.945149
1804.5835,49,117.947666
215.54364,3,117.95044
1159.4666,22,117.95052
3399.29,34,117.952995
-615.2383,5,117.957233
-132.41241,5,117.98934
-850.58563,5,117.989421
710.7665,10,117.989437
921.5275,23,118.000814
108.51371,6,118.004787
-151.63544,16,118.004847
376.50278,7,118.011135
128.50668,4,118.01461
1368.433,24,118.014676
-32.499046,7,118.022288
102.17691,2,118.022355
-2.3560305,2,118.022378
3036.3188,51,118.025906
-787.5874,6,118.025961
168.2271,2,118.029211
278.32983,5,118.029258
4656.4517,41,118.035017
-1367.8176,5,118.038804
124.31631,3,118.038862
2206.6301,32,118.038879
102.96893,2,118.041738
131.79298,5,118.044681
1285.4625,14,118.044719
1500.2114,27,118.048149
237.80438,8,118.050971
3701.05,69,118.053865
3664.3486,51,118.057098
1404.4468,26,118.063826
120.86832,2,118.063898
-397.64114,11,118.071572
5766.4307,82,118.076962
449.40735,4,118.083109
792.67316,15,118.086145
692.12933,14,118.091268
107.551636,2,118.09556
3033.3975,37,118.095633
3691.2192,41,118.098877
305.41608,6,118.098924
20.392365,14,118.107231
3393.8662,68,118.107283
1039.3499,18,118.107296
4897.9644,73,118.110076
1654.1199,50,118.114931
2222.617,36,118.118116
232.60048,4,118.118163
-11.192078,7,118.118176
-5.2704315,9,118.12083
3297.4312,40,118.124058
49.023888,3,118.124106
-233.17957,12,118.13037
686.40045,15,118.130421
1620.1477,56,118.130436
2372.4148,37,118.141517
4885.3423,58,118.141588
134.63268,7,118.141602
158.47998,6,118.141609
-274.25244,10,118.141614
-781.64307,7,118.147051
-591.01337,6,118.149623
498.0541,13,118.157907
-915.8188,10,118.160556
622.4711,9,118.165661
4149.2305,42,118.1657
1056.554,21,118.168241
477.95523,11,118.171521
1959.9734,45,118.174848
3354.5476,45,118.180182
2028.067,28,118.180259
564.7021,17,118.188425
-60.24607,7,118.18851
260.23535,15,118.192534
3028.4368,30,118.196322
1811.1519,26,118.196371
2613.3694,47,118.196385
4076.1428,77,118.200057
90.962006,3,118.200117
229.08167,20,118.200135
125.18006,2,118.21337
-96.642914,3,118.21344
3979.309,39,118.216625
190.00467,3,118.216666
544.3037,7,118.219733
1317.9166,19,118.231284
2171.3618,56,118.231336
556.6712,12,118.234883
71.773705,2,118.234938
1561.5764,52,118.239519
583.04834,13,118.239581
1249.9247,18,118.2396
-68.18444,5,118.23961
55.40271,8,118.239618
-794.26355,10,118.245372
137.57791,4,118.245411
1134.2177,23,118.248198
5197.349,69,118.25098
533.2067,9,118.254002
-243.58545,11,118.261307
2475.0896,38,118.261369
-871.77734,3,118.261386
377.9555,5,118.272366
885.02905,12,118.28039
1396.4746,37,118.280448
438.2859,7,118.283542
59.092567,4,118.283598
63.1691,2,118.286134
324.3235,11,118.290487
323.77258,14,118.29389
1763.7528,30,118.293936
4091.5488,39,118.29395
518.37024,15,118.296588
324.38937,6,118.301403
216.8789,5,118.307232
610.93506,15,118.309798
1460.5504,30,118.312818
1666.7008,40,118.315886
944.671,38,118.319433
-1351.8384,10,118.319479
145.13748,2,118.319493
1523.9049,24,118.330431
513.8354,5,118.333619
-969.8928,2,118.333659
1143.6086,16,118.337093
945.3815,11,118.337139
4943.0107,56,118.337152
135.1105,3,118.337157
84.97312,3,118.341063
860.5122,13,118.341111
55.977417,4,118.348375
2500.3232,28,118.358865
846.43835,17,118.358919
1299.1753,34,118.358933
737.66656,15,118.358939
2052.25,24,118.364037
589.05005,11,118.366801
105.889015,2,118.369335
368.52444,5,118.372759
128.25253,16,118.372799
2750.1853,40,118.379767
778.8224,14,118.37983
644.42065,18,118.39181
4842.76,44,118.391858
995.4468,18,118.397938
226.66245,6,118.402057
1108.1423,21,118.402118
3485.5671,50,118.402134
93.695274,3,118.402141
384.37347,12,118.402147
3248.0667,48,118.405346
153.01721,2,118.409153
183.61603,2,118.409203
141.2222,3,118.412276
155.09703,2,118.41504
73.64892,2,118.418109
407.57584,8,118.418173
2324.5952,43,118.43466
241.04778,9,118.438229
477.51416,9,118.43829
3200.3372,35,118.44388
-157.97617,10,118.443923
1903.4126,30,118.451685
4308.978,47,118.468222
4954.888,69,118.479276
2492.9226,59,118.497832
591.08325,14,118.497902
599.54974,11,118.501277
26.329897,2,118.505128
1084.6757,22,118.505189
2016.8823,30,118.510294
120.31031,4,118.513369
2556.396,36,118.513415
123.542625,4,118.516487
177.16043,2,118.51653
2660.565,46,118.519195
-311.45874,13,118.523216
852.14624,20,118.525851
3596.805,48,118.529821
888.4651,37,118.529931
2305.4563,36,118.529951
907.47864,12,118.542897
-1730.1665,8,118.542943
223.71942,5,118.546501
1141.9791,32,118.546586
1047.238,23,118.546603
259.33112,8,118.546612
2228.84,26,118.549331
3604.6394,48,118.552319
-4.884289,3,118.552368
56.562447,2,118.557245
1079.3745,33,118.557295
901.80585,14,118.560541
244.85669,7,118.568425
226.86693,7,118.568467
113.26223,4,118.568479
3129.038,48,118.571736
186.54688,31,118.571776
-73.727905,17,118.571788
870.8234,10,118.574441
-16.352932,3,118.581323
-655.39874,11,118.581368
609.7898,11,118.581382
-281.52084,3,118.581395
280.86008,5,118.586303
1488.4165,33,118.589805
-146.66507,7,118.589859
-927.3216,4,118.593313
-1030.4797,2,118.593353
-586.10223,9,118.596111
1398.3198,17,118.607826
114.97217,26,118.607871
4076.9536,49,118.607886
4887.321,95,118.611239
222.73245,6,118.611288
763.7413,17,118.6113
1905.4933,66,118.616415
653.3845,9,118.616452
529.51154,13,118.620909
10.843304,4,118.620953
1693.0778,42,118.620966
-971.34393,3,118.620973
1423.5933,17,118.620979
103.144264,2,118.630144
1410.7383,25,118.636695
274.38174,3,118.636746
293.21085,6,118.63676
222.28621,3,118.636768
715.1746,12,118.641887
411.27206,7,118.641942
-61.46918,6,118.645311
476.66687,9,118.645351
189.4175,4,118.645362
2613.704,45,118.648304
1138.1924,37,118.64835
1698.2526,36,118.651207
136.40642,4,118.651263
169.65698,5,118.654466
1343.7999,21,118.654519
1493.2998,20,118.662166
308.46793,7,118.66495
3815.35,42,118.667791
1232.5822,26,118.667828
194.32884,6,118.670712
2410.8318,50,118.67685
-1457.7134,12,118.680537
-64.773766,3,118.680589
617.49384,18,118.692542
153.11694,14,118.692605
-45.63733,10,118.695715
-576.18726,6,118.699617
55.86395,3,118.702905
1330.9651,22,118.706864
289.14294,4,118.715978
80.095,8,118.719172
161.77353,2,118.729139
3517.1282,40,118.729198
1911.6857,30,118.729213
-465.80475,14,118.732719
1671.0793,32,118.735986
5444.565,55,118.740099
97.87923,4,118.746355
61.243645,3,118.75007
1182.1285,30,118.753169
679.0686,8,118.762319
-158.65776,9,118.777924
934.14777,38,118.780608
1740.116,39,118.783502
1005.9819,21,118.78354
1371.0049,36,118.786291
2090.7256,39,118.786336
849.0311,22,118.788924
4707.2373,46,118.792151
2393.7034,33,118.792197
3542.0374,33,118.79221
692.0136,12,118.795143
326.85602,7,118.799052
49.493515,3,118.79945
1181.9202,20,118.802784
3753.3848,45,118.810074
1423.2734,21,118.810143
303.7094,10,118.81416
678.14545,8,118.814211
731.7588,22,118.814225
1880.1094,42,118.817274
3578.0425,57,118.817319
564.2383,17,118.820161
307.8241,7,118.824756
447.00085,6,118.8248
1830.276,50,118.827624
315.33157,5,118.830376
499.0655,12,118.83322
115.2675,3,118.833266
48.13038,3,118.836401
3011.1013,43,118.836447
263.6653,4,118.83646
112.11943,2,118.839921
182.07567,3,118.839978
925.58356,11,118.848428
674.38403,13,118.851282
426.96375,26,118.85133
7.4148674,2,118.853943
260.13147,7,118.858243
230.7112,8,118.858313
3961.9402,42,118.861529
1077.3619,14,118.864348
216.2856,4,118.86696
291.9494,11,118.86964
3844.4258,86,118.87391
-25.791214,3,118.873955
991.8466,21,118.876666
1282.4672,27,118.879348
1064.5707,21,118.882128
370.59683,9,118.884744
1412.6666,25,118.890447
1600.2694,32,118.893272
591.8758,9,118.895951
371.24692,11,118.899204
-967.2274,2,118.89925
1664.5356,32,118.899261
-542.2897,10,118.905244
89.15118,3,118.908798
631.2141,16,118.908848
4070.7705,47,118.908862
-876.7529,3,118.916297
190.39139,4,118.91933
1687.1721,24,118.923412
4215.0205,44,118.923472
274.38187,7,118.926884
4590.961,42,118.926924
4111.403,47,118.929914
273.41733,3,118.932771
2107.9902,34,118.95368
2859.098,42,118.964941
828.08264,10,118.979793
1507.0443,23,118.97987
150.955,18,118.983963
328.40198,8,118.98772
-398.91028,32,118.987759
889.7706,12,118.996932
516.89343,13,119.004872
445.21747,9,119.007882
4126.032,45,119.011508
340.76306,33,119.011548
205.74538,4,119.016428
255.12006,11,119.020269
784.82104,10,119.020298
179.31131,10,119.027395
83.12019,3,119.027451
4932.7324,49,119.027467
1230.289,31,119.034918
785.7947,13,119.034966
2540.1946,37,119.034984
-781.34216,4,119.034992
166.207,2,119.035001
145.08508,3,119.037722
1648.2908,38,119.104913
1297.9114,17,119.104995
-822.8658,6,119.10504
120.208,2,119.105059
141.0021,3,119.108937
-160.5228,3,119.108986
3431.4597,51,119.112583
581.68286,44,119.112648
3960.851,35,119.112663
-28.557621,4,119.11267
242.2817,7,119.115737
88.749405,5,119.115777
2734.139,45,119.13155
1266.4921,20,119.134311
-330.0648,36,119.13752
2585.1038,34,119.140815
499.73016,13,119.140861
114.76485,2,119.143876
5389.176,83,119.143923
659.0831,46,119.151237
322.26578,7,119.16729
824.4859,10,119.177681
461.0706,9,119.177725
296.628,4,119.183133
3907.8088,48,119.183191
2061.8696,41,119.197075
2409.1904,35,119.197126
2566.8352,35,119.19714
-856.39404,4,119.203649
1286.7106,18,119.203702
274.42023,3,119.215715
2055.3867,26,119.215786
-905.71216,3,119.221793
2.36349,2,119.221852
2640.9136,31,119.227189
793.40845,37,119.23836
1967.7546,35,119.241314
1894.238,23,119.243904
1724.486,40,119.249566
404.64664,20,119.252261
1501.4061,17,119.25508
-1290.883,42,119.257912
790.1192,14,119.262165
4937.4565,45,119.26222
929.4742,17,119.262237
-115.881226,3,119.26564
2393.858,46,119.272012
4877.6196,46,119.27208
118.85078,5,119.277797
1781.2539,49,119.277848
635.98285,15,119.282742
93.968575,21,119.288527
-847.47644,4,119.288588
46.29562,6,119.288602
63.83069,25,119.28861
6105.0107,74,119.295072
-1000.83746,3,119.29883
178.51741,5,119.298885
4746.4126,58,119.301985
668.95636,18,119.306026
-874.3846,3,119.306081
211.5422,3,119.314883
2613.2808,40,119.314929
653.4672,12,119.314945
5403.282,57,119.3312
59.58902,5,119.333833
106.67815,2,119.336619
4829.511,42,119.336663
50.465324,2,119.343227
1353.471,17,119.345927
263.22592,5,119.348668
1935.2001,29,119.351718
3843.2952,61,119.351757
-588.3804,22,119.365571
221.19629,4,119.365618
3902.2402,76,119.36563
878.45935,17,119.380727
921.75916,48,119.380776
1102.0288,34,119.3808
-814.4342,10,119.383638
2255.8088,39,119.388701
-845.7241,2,119.398057
2294.212,45,119.398116
2170.1687,30,119.411298
-795.3331,9,119.414304
391.97693,6,119.417778
1960.3972,31,119.41782
4242.648,45,119.421409
201.9673,11,119.421469
1035.0203,12,119.434319
1625.4012,38,119.434379
227.52512,6,119.436926
266.58685,7,119.439914
61.467262,3,119.444649
4000.2947,60,119.44806
162.26538,3,119.448105
4790.5347,54,119.451035
3848.137,54,119.467248
-352.4281,7,119.467318
63.160927,4,119.480209
2202.1943,50,119.493382
-847.8076,2,119.493464
-238.1936,5,119.503651
4043.151,47,119.514832
1301.656,20,119.518914
605.9678,9,119.518986
139.73186,4,119.519002
2478.7153,32,119.522224
1863.6874,40,119.522286
6721.924,85,119.525924
1718.4838,23,119.533897
170.28705,2,119.539342
4009.4592,41,119.539513
184.65775,6,119.539562
410.90125,8,119.543477
-6.010066,11,119.543538
1773.5486,54,119.54658
780.62585,20,119.549419
1116.1707,20,119.555213
135.65292,31,119.555261
2553.1943,46,119.55527
-627.2443,10,119.555275
2520.6445,44,119.55842
1544.9366,31,119.558471
-723.39966,7,119.561623
194.25555,2,119.561661
146.60591,2,119.564863
-909.6206,3,119.564916
-22.888685,4,119.567935
2896.8965,53,119.571183
389.57202,5,119.575435
192.00928,4,119.575478
1063.9204,23,119.58266
467.635,22,119.585204
-857.944,2,119.588511
1345.174,26,119.588562
4490.693,50,119.588574
3349.145,55,119.591626
-988.96014,2,119.595509
582.2792,9,119.595553
1303.1697,17,119.595567
182.35793,2,119.595574
-54.69906,7,119.59558
-35.83348,3,119.59812
1648.4315,28,119.600903
-905.6818,3,119.600941
1072.7012,16,119.603647
20.46587,2,119.610242
332.6329,5,119.613333
-888.6368,4,119.613372
5041.626,62,119.625152
594.698,7,119.628029
300.7985,15,119.633054
2824.7244,40,119.641474
115.30522,11,119.644156
2058.7798,33,119.646747
278.88412,9,119.650701
1134.371,18,119.650769
3739.5125,43,119.654347
107.79927,2,119.658031
224.65163,4,119.66197
146.4712,3,119.662031
2731.8674,51,119.662047
866.1616,17,119.665335
890.5181,13,119.668685
3603.6416,42,119.672217
2.158924,3,119.672265
1327.5103,35,119.686047
302.2545,4,119.689018
478.10895,9,119.695572
1477.6018,30,119.69562
2950.823,48,119.695634
547.3197,10,119.701289
100.166565,2,119.701349
401.84277,21,119.703964
149.21231,4,119.712292
816.1512,15,119.712381
417.8271,12,119.715704
4744.4316,52,119.715742
231.00388,4,119.718355
2573.7424,37,119.721383
186.67767,4,119.721415
1295.8346,18,119.724529
1028.2571,23,119.724593
-918.0635,2,119.727963
104.53168,2,119.73206
4500.865,50,119.732116
3605.836,36,119.732131
2833.937,40,119.732138
145.62772,3,119.735084
3951.5376,52,119.73513
157.3399,6,119.737737
83.4048,9,119.747905
